freq,temp,util,power
600000.00,81113.54,24.26,4.03
600000.00,80804.11,23.71,4.03
600000.00,80406.51,23.01,3.97
600000.00,80120.19,22.50,3.97
600000.00,80112.84,22.13,3.97
600000.00,80322.07,21.20,3.97
600000.00,80526.58,20.29,4.07
600000.00,80592.00,19.93,4.07
600000.00,80592.00,19.61,4.07
600000.00,80592.00,19.16,4.07
600000.00,80547.72,19.25,4.12
600000.00,80345.46,20.19,4.12
600000.00,80186.31,20.93,4.12
600000.00,80054.00,21.60,4.12
600000.00,80054.00,22.43,4.11
600000.00,80054.00,23.19,4.11
600000.00,80054.00,23.95,4.11
600000.00,80019.11,24.01,4.11
600000.00,79849.55,22.87,4.06
600000.00,79733.22,22.09,4.06
600000.00,79617.06,21.31,4.06
600000.00,79509.47,20.69,4.06
600000.00,79367.53,21.84,3.85
600000.00,79267.92,22.65,3.85
600000.00,79169.87,23.44,3.85
600000.00,79047.44,24.44,3.85
600000.00,78954.74,24.95,3.70
600000.00,78824.52,24.69,3.70
600000.00,78717.17,24.47,3.70
600000.00,78611.51,24.26,3.70
600000.00,78472.41,23.98,3.69
600000.00,78510.08,24.07,3.69
600000.00,78779.63,24.67,3.69
600000.00,78980.13,25.12,3.69
600000.00,79245.88,25.71,3.69
600000.00,79445.95,26.16,3.69
600000.00,79407.41,26.21,3.69
600000.00,78999.86,25.81,3.69
600000.00,78622.14,25.44,3.68
600000.00,78324.19,25.15,3.68
600000.00,77977.95,24.81,3.68
600000.00,77952.18,24.58,3.68
600000.00,78135.88,24.01,3.72
600000.00,78245.27,23.68,3.72
600000.00,78352.72,23.35,3.72
600000.00,78427.26,23.14,3.72
600000.00,78300.31,23.71,3.76
600000.00,78194.85,24.20,3.76
600000.00,78089.65,24.68,3.76
600000.00,77984.70,25.15,3.76
600000.00,77902.00,25.48,3.68
600000.00,77902.00,25.22,3.68
600000.00,77902.00,25.02,3.68
600000.00,77902.00,24.82,3.68
600000.00,77902.00,24.55,3.68
600000.00,77842.58,24.44,3.68
600000.00,77577.94,24.30,3.68
600000.00,77372.38,24.19,3.68
600000.00,77045.14,24.03,3.68
600000.00,76839.82,23.92,3.68
600000.00,76874.84,23.99,3.68
600000.00,77030.72,24.22,3.68
600000.00,77143.71,24.40,3.68
600000.00,77248.29,24.56,3.68
600000.00,77352.61,24.71,3.68
600000.00,77273.12,24.59,3.68
600000.00,76913.17,24.04,3.71
600000.00,76709.90,23.73,3.71
600000.00,76506.19,23.41,3.71
600000.00,76302.96,23.10,3.71
600000.00,76354.58,23.18,3.75
600000.00,76524.15,23.44,3.75
600000.00,76666.04,23.66,3.75
600000.00,76780.85,23.84,3.75
600000.00,76826.00,23.97,3.69
600000.00,76826.00,24.21,3.69
600000.00,76826.00,24.37,3.69
600000.00,76826.00,24.53,3.69
600000.00,76826.00,24.69,3.67
600000.00,76788.25,24.73,3.67
600000.00,76647.94,24.73,3.67
600000.00,76544.89,24.73,3.67
600000.00,76422.42,24.73,3.66
600000.00,76319.51,24.73,3.66
600000.00,76288.00,24.82,3.66
600000.00,76288.00,25.15,3.66
600000.00,76288.00,25.48,3.67
600000.00,76288.00,25.72,3.67
600000.00,76288.00,25.96,3.67
600000.00,76145.90,26.08,3.67
600000.00,75760.22,26.18,3.71
600000.00,75548.69,26.23,3.71
600000.00,75336.85,26.28,3.71
600000.00,75233.32,26.28,3.71
600000.00,75357.74,26.10,3.74
600000.00,75460.95,25.95,3.74
600000.00,75561.47,25.81,3.74
600000.00,75664.08,25.66,3.74
600000.00,75750.00,25.62,3.67
600000.00,75750.00,26.13,3.67
600000.00,75750.00,26.55,3.67
600000.00,75750.00,26.97,3.67
600000.00,75750.00,27.53,3.67
600000.00,75726.51,27.87,3.67
600000.00,75595.23,28.05,3.67
600000.00,75452.68,28.24,3.67
600000.00,75343.91,28.39,3.67
600000.00,75234.12,28.54,3.67
600000.00,75212.00,28.39,3.67
600000.00,75212.00,27.79,3.67
600000.00,75212.00,27.29,3.66
600000.00,75212.00,26.87,3.66
600000.00,75212.00,26.44,3.66
600000.00,75212.00,26.04,3.66
600000.00,75212.00,24.69,3.77
600000.00,75212.00,23.91,3.77
600000.00,75212.00,23.14,3.77
600000.00,75212.00,22.36,3.77
600000.00,75212.00,22.27,3.79
600000.00,75212.00,22.40,3.79
600000.00,75212.00,22.55,3.79
600000.00,75212.00,22.64,3.79
600000.00,75212.00,22.72,3.72
600000.00,75212.00,22.80,3.72
600000.00,75212.00,22.89,3.72
600000.00,75212.00,22.97,3.72
600000.00,75212.00,23.05,3.74
600000.00,75212.00,23.13,3.74
600000.00,75212.00,23.21,3.74
600000.00,75212.00,23.30,3.74
600000.00,75212.00,23.40,3.76
600000.00,75212.00,23.48,3.76
600000.00,75212.00,23.56,3.76
600000.00,75212.00,23.65,3.76
600000.00,75212.00,23.76,3.68
600000.00,75212.00,23.91,3.68
600000.00,75212.00,23.99,3.68
600000.00,75212.00,24.07,3.68
600000.00,75212.00,24.16,3.74
600000.00,75212.00,24.24,3.74
600000.00,75212.00,24.32,3.74
600000.00,75212.00,24.41,3.74
600000.00,75212.00,24.49,3.66
600000.00,75212.00,24.57,3.66
600000.00,75212.00,24.65,3.66
600000.00,74853.33,25.14,3.66
600000.00,74674.00,29.22,3.66
600000.00,74351.20,25.63,3.66
600000.00,74136.00,24.73,3.66
600000.00,74136.00,24.73,3.66
600000.00,74136.00,24.73,3.66
638685.86,74170.69,24.75,3.66
857992.28,74367.33,24.85,3.66
1039558.80,74530.14,24.93,3.66
1200000.00,74682.44,24.94,3.85
1200000.00,74848.00,23.81,3.85
1200000.00,75008.63,22.71,3.85
1200000.00,75168.92,21.61,3.85
1200000.00,75048.93,21.31,4.17
1200000.00,74569.87,21.31,4.17
1200000.00,74254.05,21.31,4.17
1200000.00,74233.47,21.34,4.17
1200000.00,74748.88,21.51,4.08
1200000.00,75057.10,21.62,4.08
1164284.49,75179.98,21.65,4.08
997212.01,75030.17,21.55,4.08
807886.72,74860.41,21.43,4.07
676059.01,74742.20,21.36,4.07
600000.00,74650.42,21.51,4.07
600000.00,74524.32,22.57,4.07
600000.00,74405.23,23.58,3.69
600000.00,74301.93,24.45,3.69
600000.00,74199.07,25.31,3.69
600000.00,74136.00,25.88,3.69
600000.00,74136.00,26.16,3.75
600000.00,74136.00,26.37,3.75
600000.00,74136.00,26.55,3.75
600000.00,74136.00,26.73,3.75
600000.00,74092.96,26.77,3.68
600000.00,73945.42,26.63,3.68
600000.00,73841.42,26.54,3.68
600000.00,73638.92,26.35,3.68
644443.01,73637.85,26.43,3.66
823838.10,73798.71,26.88,3.66
961928.57,73922.53,27.23,3.66
1097002.08,74043.65,27.57,3.66
1200000.00,74155.56,27.76,3.65
1200000.00,74334.21,27.03,3.65
1200000.00,74493.24,26.38,3.65
1200000.00,74652.37,25.73,3.65
1200000.00,74674.00,25.24,4.10
1200000.00,74674.00,23.96,4.10
1200000.00,74674.00,23.05,4.10
1200000.00,74635.58,22.40,4.10
1200000.00,74387.53,21.21,4.09
1200000.00,74229.95,20.45,4.09
1200000.00,74136.00,20.00,4.09
1200000.00,74136.00,20.00,4.03
1175655.74,74136.00,20.08,4.03
1034305.44,74136.00,20.52,4.03
916012.91,74136.00,20.89,4.03
761671.15,74136.00,21.37,3.99
644213.22,74136.00,21.74,3.99
600000.00,74136.00,22.09,3.99
600000.00,74136.00,23.00,3.99
600000.00,74136.00,23.96,3.65
600000.00,74136.00,24.66,3.65
600000.00,74136.00,25.35,3.65
600000.00,74136.00,25.48,3.65
600000.00,74136.00,25.21,3.71
600000.00,74136.00,25.05,3.71
600000.00,74136.00,24.90,3.71
600000.00,74119.46,24.73,3.71
600000.00,73996.62,24.73,3.71
600000.00,73891.10,24.73,3.71
600000.00,73785.79,24.73,3.71
600000.00,73679.70,24.73,3.71
600000.00,73598.00,24.76,3.66
600000.00,73598.00,24.94,3.66
600000.00,73598.00,25.09,3.66
600000.00,73598.00,25.25,3.66
600000.00,73598.00,25.45,3.66
600000.00,73598.00,25.53,3.66
600000.00,73598.00,25.53,3.66
600000.00,73598.00,25.53,3.66
600000.00,73598.00,25.53,3.65
600000.00,73598.00,25.53,3.65
600000.00,73567.87,25.49,3.65
600000.00,73373.37,25.20,3.65
600000.00,73258.61,25.03,3.65
600000.00,73154.81,24.87,3.65
600000.00,73064.42,24.73,3.65
600000.00,73172.26,24.73,3.65
600000.00,73278.05,24.73,3.70
600000.00,73381.66,24.73,3.70
600000.00,73482.83,24.73,3.70
600000.00,73586.75,24.73,3.70
600000.00,73536.90,24.91,3.71
600000.00,73377.97,25.38,3.71
600000.00,73280.43,25.67,3.71
600000.00,73182.67,25.95,3.71
600000.00,73060.00,26.31,3.66
600000.00,73060.00,26.15,3.66
600000.00,73060.00,25.96,3.66
600000.00,73060.00,25.80,3.66
600000.00,73060.00,25.56,3.65
651625.14,73060.00,25.62,3.65
833642.20,73060.00,25.95,3.65
965982.77,73060.00,26.18,3.65
1096328.94,73060.00,26.41,3.86
1200000.00,73060.00,26.60,3.86
1200000.00,73060.00,26.59,3.86
1200000.00,73060.00,26.59,3.86
1200000.00,73060.00,26.58,4.27
1200000.00,73132.35,26.21,4.27
1200000.00,73352.47,25.07,4.27
1200000.00,73499.84,24.32,4.27
1200000.00,73528.11,23.60,4.48
1200000.00,73304.29,22.94,4.48
1200000.00,73119.03,22.40,4.48
1200000.00,73147.12,22.74,4.48
1200000.00,73494.55,24.79,4.41
1167882.96,73626.80,25.27,4.41
1020450.01,73759.00,24.70,4.41
904848.80,73862.65,24.26,4.28
790618.59,73965.08,23.81,4.28
675822.05,74068.01,23.37,4.28
600000.00,74099.97,23.31,4.28
600000.00,73819.94,25.11,4.02
600000.00,73617.52,26.41,4.02
600000.00,73415.65,27.71,4.02
600000.00,73213.92,29.01,4.02
600000.00,73060.00,29.92,3.92
600000.00,73060.00,29.55,3.92
600000.00,73060.00,29.27,3.92
600000.00,73060.00,28.99,3.92
600000.00,73057.54,28.43,3.98
600000.00,72952.03,28.66,3.98
600000.00,72849.18,28.88,3.98
600000.00,72745.99,29.10,3.98
600000.00,72642.96,29.33,3.97
600000.00,72539.62,29.55,3.97
600000.00,72565.96,29.26,3.97
600000.00,72711.43,28.16,3.97
600000.00,72814.21,27.39,3.90
600000.00,72917.47,26.61,3.90
600000.00,73020.77,25.83,3.90
600000.00,73060.00,25.76,3.90
600000.00,73060.00,26.79,3.97
600000.00,73060.00,27.31,3.97
600000.00,73060.00,27.86,3.97
686932.42,72982.05,28.53,3.97
921650.58,72771.59,28.42,3.94
1070218.96,72638.37,28.35,3.94
1200000.00,72536.79,28.20,3.94
1200000.00,72734.89,27.11,3.94
1200000.00,72921.00,26.08,3.94
1200000.00,73060.00,25.26,3.94
1200000.00,73060.00,24.01,3.94
1200000.00,73060.00,22.83,4.17
1200000.00,73060.00,21.65,4.17
1200000.00,73060.00,21.31,4.17
1200000.00,73060.00,21.31,4.17
1200000.00,73060.00,21.31,4.02
1200000.00,73060.00,21.31,4.02
1200000.00,73060.00,21.31,4.02
1200000.00,73060.00,21.31,4.02
1158321.40,73060.00,21.26,4.16
1000379.72,73060.00,21.09,4.16
884033.81,73060.00,20.96,4.16
768095.24,73060.00,20.82,4.16
648219.35,73060.00,20.69,3.87
600000.00,73060.00,20.87,3.87
600000.00,73060.00,21.92,3.87
600000.00,73060.00,22.72,3.87
600000.00,73060.00,23.78,3.65
600000.00,73060.00,24.59,3.65
673780.43,72993.84,25.17,3.65
920236.27,72772.85,26.62,3.65
1149572.68,72567.22,27.96,3.81
1200000.00,72522.00,27.43,3.81
1200000.00,72522.00,24.50,3.81
1200000.00,72536.34,21.31,3.81
1200000.00,72711.91,21.31,4.17
1200000.00,72872.31,21.31,4.17
1200000.00,73032.39,21.31,4.17
1200000.00,73060.00,21.49,4.17
1200000.00,73060.00,22.04,4.10
1200000.00,73060.00,22.42,4.10
1164029.75,73027.75,22.65,4.10
1001548.72,72882.06,22.99,4.10
858124.70,72753.45,23.28,4.00
731887.58,72640.26,23.54,4.00
605558.13,72526.98,23.80,4.00
600000.00,72569.66,23.89,4.00
600000.00,72753.08,24.20,3.74
600000.00,72853.24,24.37,3.74
600000.00,72951.66,24.54,3.74
600000.00,73044.09,24.70,3.74
600000.00,72920.72,24.58,3.73
600000.00,72813.75,24.47,3.73
600000.00,72706.28,24.36,3.73
600000.00,72599.71,24.25,3.73
600000.00,72492.82,24.16,3.65
600000.00,72360.48,24.10,3.65
600000.00,72256.96,24.05,3.65
600000.00,72153.58,24.00,3.65
600000.00,72013.93,23.93,3.65
600000.00,71984.00,24.01,3.65
600000.00,71984.00,24.36,3.65
600000.00,71984.00,24.62,3.65
600000.00,71984.00,24.96,3.65
600000.00,71984.00,25.22,3.65
600000.00,71984.00,25.22,3.65
600000.00,71984.00,25.01,3.65
600000.00,71984.00,24.91,3.65
600000.00,71984.00,24.80,3.65
600000.00,71984.00,24.76,3.65
600000.00,71984.00,24.95,3.65
600000.00,71984.00,25.10,3.68
600000.00,71984.00,25.25,3.68
600000.00,71984.00,25.40,3.68
600000.00,71984.00,25.52,3.68
600000.00,71984.00,25.26,3.72
600000.00,71984.00,25.05,3.72
600000.00,71984.00,24.85,3.72
600000.00,71984.00,24.65,3.72
600000.00,71984.00,24.50,3.65
600000.00,71984.00,24.69,3.65
600000.00,71984.00,24.84,3.65
600000.00,71984.00,24.99,3.65
600000.00,71984.00,25.22,3.65
600000.00,71946.44,25.23,3.65
600000.00,71804.97,25.09,3.65
600000.00,71701.68,24.98,3.65
600000.00,71584.88,24.87,3.64
600000.00,71482.32,24.77,3.64
600000.00,71446.00,24.68,3.64
600000.00,71446.00,24.47,3.64
600000.00,71446.00,24.26,3.64
600000.00,71446.00,24.10,3.64
600000.00,71446.00,23.94,3.64
600000.00,71489.72,24.04,3.64
600000.00,71666.85,24.58,3.70
600000.00,71769.32,24.89,3.70
600000.00,71883.20,25.23,3.70
600000.00,71978.21,25.54,3.70
600000.00,71592.99,25.82,3.70
600000.00,71376.63,25.97,3.70
600000.00,71155.23,26.14,3.70
600000.00,70939.09,26.29,3.70
676523.89,71045.23,26.26,3.65
931305.61,71502.14,26.05,3.65
1109253.61,71821.26,25.91,3.65
1200000.00,71984.00,25.78,3.65
1200000.00,71984.00,25.44,4.04
1200000.00,71984.00,25.19,4.04
1200000.00,71984.00,24.79,4.04
1200000.00,71984.00,22.72,4.04
1200000.00,71984.00,20.27,3.98
1200000.00,71984.00,18.72,3.98
1200000.00,71984.00,19.96,3.98
1200000.00,71984.00,21.15,3.98
1174754.89,71984.00,22.53,4.15
1023636.20,71984.00,22.21,4.15
897608.46,71984.00,21.94,4.15
772870.11,71984.00,21.68,4.15
648894.53,71984.00,21.41,3.95
600000.00,71952.26,21.50,3.95
600000.00,71817.11,22.28,3.95
600000.00,71713.67,22.89,3.95
600000.00,71576.90,23.68,3.64
600000.00,71473.31,24.29,3.64
600000.00,71446.00,24.33,3.64
600000.00,71446.00,23.90,3.64
600000.00,71446.00,23.47,3.64
600000.00,71446.00,23.16,3.64
600000.00,71446.00,22.85,3.64
687966.05,71524.88,22.76,3.64
1072043.01,71869.27,22.45,3.73
1200000.00,71984.00,22.17,3.73
1200000.00,71984.00,21.31,3.73
1200000.00,71984.00,20.62,3.73
1200000.00,71984.00,20.03,4.10
1200000.00,71984.00,20.83,4.10
1200000.00,71984.00,21.61,4.10
1200000.00,71984.00,22.39,4.10
1200000.00,71984.00,22.53,4.16
1200000.00,71984.00,22.38,4.16
1200000.00,71984.00,22.28,4.16
1170084.44,71984.00,22.18,4.16
977961.15,71984.00,21.89,4.09
855315.29,71984.00,21.70,4.09
729092.32,71984.00,21.51,4.09
606489.32,71984.00,21.32,4.09
600000.00,71984.00,21.62,3.78
600000.00,71984.00,22.24,3.78
600000.00,71984.00,22.56,3.78
600000.00,71984.00,22.88,3.78
600000.00,71914.35,23.14,3.65
600000.00,71638.56,23.72,3.65
600000.00,71431.40,24.16,3.65
600000.00,71224.52,24.59,3.65
600000.00,71012.23,25.04,3.65
632161.25,70908.00,25.35,3.65
794907.17,70908.00,25.76,3.65
924022.29,70908.00,26.10,3.65
1094169.67,70908.00,26.53,3.64
1200000.00,70935.96,26.77,3.64
1200000.00,71354.94,26.31,3.64
1200000.00,71680.95,25.95,3.64
1200000.00,71893.60,25.16,3.96
1200000.00,71642.52,23.92,3.96
1200000.00,71478.43,23.11,3.96
1200000.00,71540.15,22.66,4.16
1200000.00,71793.03,21.89,4.16
1200000.00,71953.35,21.40,4.16
1200000.00,71917.51,21.47,4.16
1200000.00,71632.02,22.14,4.02
1200000.00,71469.61,22.52,4.02
1151311.83,71489.66,22.32,4.02
991152.27,71633.27,21.46,4.02
837429.22,71771.11,20.63,4.00
724494.64,71872.37,20.02,4.00
611197.41,71973.96,19.42,4.00
600000.00,71936.84,19.68,4.00
600000.00,71662.99,21.58,3.68
600000.00,71556.39,22.31,3.68
600000.00,71451.69,23.04,3.68
600000.00,71396.87,23.37,3.68
600000.00,71243.37,24.30,3.72
600000.00,71139.29,24.92,3.72
600000.00,71035.90,25.55,3.72
600000.00,70932.72,26.17,3.72
600000.00,70908.00,26.20,3.65
600000.00,70908.00,25.79,3.65
600000.00,70908.00,25.49,3.65
600000.00,70908.00,25.19,3.65
600000.00,70908.00,24.85,3.65
600000.00,70908.00,24.72,3.65
600000.00,70908.00,24.65,3.65
600000.00,70908.00,24.59,3.65
600000.00,70908.00,24.51,3.64
600000.00,70908.00,24.46,3.64
600000.00,70908.00,24.35,3.64
600000.00,70908.00,24.24,3.64
600000.00,70908.00,24.13,3.65
600000.00,70908.00,24.03,3.65
600000.00,70908.00,23.92,3.65
600000.00,70908.00,24.13,3.65
600000.00,70908.00,24.94,3.68
600000.00,70908.00,25.40,3.68
600000.00,70908.00,25.86,3.68
603775.89,70911.39,26.30,3.68
826982.11,71111.53,25.29,3.71
997111.46,71264.08,24.52,3.71
1166956.94,71416.37,23.75,3.71
1200000.00,71369.33,22.69,3.71
1200000.00,71083.24,19.31,3.98
1200000.00,70934.27,17.50,3.98
1200000.00,71114.51,19.29,3.98
1200000.00,71272.39,20.86,3.98
1200000.00,71443.87,22.56,4.11
1200000.00,71527.91,21.98,4.11
1200000.00,71774.12,20.18,4.11
1200000.00,71938.39,18.98,4.11
1142109.38,71880.18,18.90,4.16
955417.23,71545.38,19.73,4.16
827188.75,71315.43,20.30,4.16
697681.03,71083.17,20.88,4.16
639202.35,70908.00,21.71,3.86
809115.44,70908.00,23.46,3.86
939461.79,70908.00,24.80,3.86
1070370.67,70908.00,26.14,3.86
1200000.00,70964.97,27.46,3.65
1200000.00,71507.51,27.30,3.65
1200000.00,71832.59,27.20,3.65
1200000.00,71984.00,26.89,3.65
1200000.00,71984.00,25.62,4.13
1200000.00,71984.00,24.61,4.13
1200000.00,71969.08,23.70,4.13
1200000.00,71803.49,22.53,4.13
1200000.00,71627.72,21.29,3.97
1200000.00,71476.09,20.21,3.97
1200000.00,71446.00,20.17,3.97
1200000.00,71446.00,20.74,3.97
1200000.00,71446.00,21.31,4.13
1144417.28,71495.84,21.40,4.13
975979.14,71646.87,21.65,4.13
848292.31,71761.36,21.85,4.13
640565.15,71947.63,22.16,3.90
600000.00,71984.00,22.33,3.90
600000.00,71984.00,22.76,3.90
600000.00,71984.00,23.09,3.90
600000.00,71984.00,23.42,3.64
600000.00,71984.00,23.75,3.64
632015.86,71926.58,23.99,3.64
789145.46,71644.80,24.34,3.64
921056.84,71408.24,24.64,3.65
1045706.55,71184.70,24.92,3.65
1170560.15,70960.80,25.20,3.65
1200000.00,70981.36,25.06,3.65
1200000.00,71265.43,24.26,3.82
1200000.00,71435.89,23.78,3.82
1200000.00,71446.00,23.97,3.82
1200000.00,71446.00,24.70,3.82
1200000.00,71446.00,25.35,4.12
1200000.00,71570.92,23.17,4.12
1200000.00,71856.91,18.06,4.12
1200000.00,71984.00,15.99,4.12
1200000.00,71984.00,18.28,4.16
1200000.00,71984.00,20.32,4.16
1200000.00,71984.00,22.36,4.16
1148552.50,71984.00,22.19,4.16
982095.24,71984.00,20.93,4.06
869782.93,71984.00,20.08,4.06
754947.63,71984.00,19.21,4.06
640162.34,71984.00,18.34,4.06
600000.00,71889.24,18.76,3.72
600000.00,71607.10,20.93,3.72
600000.00,71418.65,22.38,3.72
600000.00,71214.00,23.96,3.72
600000.00,70908.00,26.39,3.65
600000.00,70908.00,26.72,3.65
600000.00,70908.00,26.98,3.65
600000.00,70908.00,27.36,3.64
600000.00,70908.00,27.46,3.64
600000.00,70908.00,26.70,3.64
600000.00,70908.00,26.03,3.64
600000.00,70908.00,25.14,3.64
600000.00,70908.00,24.47,3.64
600000.00,70908.00,23.94,3.64
600000.00,70908.00,24.28,3.64
600000.00,70908.00,24.70,3.65
600000.00,70908.00,25.02,3.65
600000.00,70908.00,25.34,3.65
600000.00,70908.00,25.47,3.65
600000.00,70908.00,25.13,3.72
600000.00,70908.00,24.96,3.72
600000.00,70908.00,24.80,3.72
600000.00,70908.00,24.81,3.68
600000.00,70908.00,25.04,3.68
600000.00,70908.00,25.20,3.68
600000.00,70908.00,25.35,3.68
600000.00,70908.00,25.54,3.65
600000.00,70908.00,25.70,3.65
600000.00,70908.00,25.86,3.65
600000.00,70908.00,26.01,3.65
600000.00,70908.00,26.21,3.64
600000.00,70908.00,26.30,3.64
600000.00,70908.00,26.13,3.64
600000.00,70773.50,26.14,3.64
600000.00,70631.61,24.94,3.69
600000.00,70771.29,25.73,3.63
600000.00,70609.26,25.97,3.64
600000.00,70500.36,26.13,3.64
600000.00,70392.53,26.28,3.64
600000.00,70329.14,26.20,3.64
600000.00,70179.27,25.75,3.70
600000.00,70075.32,25.45,3.70
600000.00,69971.24,25.14,3.70
600000.00,69867.10,24.83,3.70
600000.00,69938.07,24.73,3.68
600000.00,70206.89,24.73,3.68
600000.00,70367.76,24.73,3.68
600000.00,70212.58,24.89,3.64
600000.00,70112.66,24.99,3.64
600000.00,69956.04,25.14,3.64
600000.00,69853.84,25.24,3.64
600000.00,69832.00,25.15,3.64
600000.00,69832.00,24.81,3.64
600000.00,69832.00,24.54,3.64
600000.00,69832.00,24.31,3.63
600000.00,69832.00,24.07,3.63
600000.00,69876.24,23.89,3.63
600000.00,70115.15,23.78,3.65
600000.00,70256.08,23.71,3.65
603008.19,70372.70,23.66,3.65
781411.09,70532.67,23.80,3.65
956654.41,70689.80,23.94,3.74
1134910.62,70849.64,24.09,3.74
1200000.00,70806.34,23.87,3.74
1200000.00,70192.23,22.26,3.74
1200000.00,69869.09,21.41,4.01
1200000.00,69975.11,21.00,4.01
1200000.00,70445.48,19.97,4.01
1200000.00,70766.17,19.27,4.01
1200000.00,70908.00,19.27,4.16
1200000.00,70908.00,20.67,4.16
1200000.00,70908.00,21.75,4.16
1184782.51,70908.00,22.58,4.16
1021018.99,70908.00,22.58,4.12
894988.44,70908.00,22.58,4.12
767741.61,70908.00,22.58,4.12
643279.61,70908.00,22.58,4.12
666893.50,70908.00,22.72,3.78
867210.32,70908.00,23.15,3.78
1000953.62,70908.00,23.44,3.78
1133877.22,70908.00,23.72,3.78
1200000.00,70854.35,23.91,3.71
1200000.00,70671.33,24.08,3.71
1200000.00,70542.10,24.20,3.71
1200000.00,70412.21,24.32,3.71
1200000.00,70478.03,23.93,4.06
1200000.00,70795.92,22.67,4.06
1200000.00,70908.00,22.25,4.06
1200000.00,70908.00,22.37,4.06
1200000.00,70908.00,22.51,4.03
1200000.00,70937.49,22.51,4.03
1200000.00,71131.38,22.05,4.03
1200000.00,71292.92,21.67,4.03
1176611.77,71425.03,21.39,4.16
1038525.27,71301.21,21.88,4.16
923063.53,71197.68,22.29,4.16
807792.50,71094.32,22.70,4.16
651343.79,70954.04,23.26,3.82
600000.00,70908.00,23.44,3.82
