time_stamp,volt,curr,pf,mul
1559529883692,121.4,0.05274,0.539,3.451020804
1559529883737,121.4,0.05274,0.539,3.451020804
1559529883801,121.4,0.05292,0.539,3.462799032
1559529883847,121.4,0.05292,0.539,3.462799032
1559529883893,121.4,0.05292,0.539,3.462799032
1559529883939,121.4,0.05292,0.539,3.462799032
1559529884000,121.4,0.05256,0.542,3.458384928
1559529884046,121.4,0.05256,0.542,3.458384928
1559529884092,121.4,0.05256,0.542,3.458384928
1559529884138,121.4,0.05256,0.542,3.458384928
1559529884200,121.4,0.05273,0.541,3.463169302
1559529884246,121.4,0.05273,0.541,3.463169302
1559529884292,121.4,0.05273,0.541,3.463169302
1559529884342,121.4,0.05273,0.541,3.463169302
1559529884405,121.4,0.05297,0.538,3.459640204
1559529884457,121.4,0.05297,0.538,3.459640204
1559529884503,121.4,0.05297,0.538,3.459640204
1559529884549,121.4,0.05297,0.538,3.459640204
1559529884600,121.4,0.05263,0.541,3.456601562
1559529884645,121.4,0.05263,0.541,3.456601562
1559529884691,121.4,0.05263,0.541,3.456601562
1559529884737,121.4,0.05263,0.541,3.456601562
1559529884801,121.4,0.05436,0.545,3.59662068
1559529884847,121.4,0.05436,0.545,3.59662068
1559529884893,121.4,0.05436,0.545,3.59662068
1559529884939,121.4,0.05436,0.545,3.59662068
1559529885006,121.4,0.05621,0.546,3.725846124
1559529885056,121.4,0.05621,0.546,3.725846124
1559529885101,121.4,0.05621,0.546,3.725846124
1559529885147,121.4,0.05621,0.546,3.725846124
1559529885201,121.4,0.05602,0.546,3.713252088
1559529885247,121.4,0.05602,0.546,3.713252088
1559529885293,121.4,0.05602,0.546,3.713252088
1559529885339,121.4,0.05602,0.546,3.713252088
1559529885400,121.4,0.05616,0.546,3.722531904
1559529885447,121.4,0.05616,0.546,3.722531904
1559529885493,121.4,0.05616,0.546,3.722531904
1559529885540,121.4,0.05616,0.546,3.722531904
1559529885622,121.4,0.0561,0.543,3.69812322
1559529885668,121.4,0.0561,0.543,3.69812322
1559529885715,121.4,0.0561,0.543,3.69812322
1559529885760,121.4,0.0561,0.543,3.69812322
1559529885806,121.4,0.05661,0.54,3.71112516
1559529885851,121.4,0.05661,0.54,3.71112516
1559529885897,121.4,0.05661,0.54,3.71112516
1559529885942,121.4,0.05661,0.54,3.71112516
1559529886001,121.4,0.05581,0.548,3.712883032
1559529886047,121.4,0.05581,0.548,3.712883032
1559529886092,121.4,0.05581,0.548,3.712883032
1559529886137,121.4,0.05581,0.548,3.712883032
1559529886200,121.4,0.05586,0.547,3.709427988
1559529886246,121.4,0.05586,0.547,3.709427988
1559529886292,121.4,0.05586,0.547,3.709427988
1559529886338,121.4,0.05586,0.547,3.709427988
1559529886400,121.4,0.05609,0.545,3.71108267
1559529886446,121.4,0.05609,0.545,3.71108267
1559529886492,121.4,0.05609,0.545,3.71108267
1559529886538,121.4,0.05609,0.545,3.71108267
1559529886601,121.4,0.05309,0.537,3.461032662
1559529886647,121.4,0.05309,0.537,3.461032662
1559529886693,121.4,0.05309,0.537,3.461032662
1559529886739,121.4,0.05309,0.537,3.461032662
1559529886800,121.4,0.05325,0.535,3.45853425
1559529886850,121.4,0.05325,0.535,3.45853425
1559529886897,121.4,0.05325,0.535,3.45853425
1559529886944,121.4,0.05325,0.535,3.45853425
1559529887000,121.4,0.05321,0.535,3.45593629
1559529887046,121.4,0.05321,0.535,3.45593629
1559529887092,121.4,0.05321,0.535,3.45593629
1559529887138,121.4,0.05321,0.535,3.45593629
1559529887200,121.3,0.05333,0.534,3.454408086
1559529887245,121.3,0.05333,0.534,3.454408086
1559529887291,121.3,0.05333,0.534,3.454408086
1559529887337,121.3,0.05333,0.534,3.454408086
1559529887400,121.4,0.05749,0.544,3.796731584
1559529887450,121.4,0.05749,0.544,3.796731584
1559529887500,121.4,0.05749,0.544,3.796731584
1559529887545,121.4,0.05749,0.544,3.796731584
1559529887600,121.4,0.05706,0.543,3.761406612
1559529887646,121.4,0.05706,0.543,3.761406612
1559529887692,121.4,0.05706,0.543,3.761406612
1559529887739,121.4,0.05706,0.543,3.761406612
1559529887800,121.4,0.05699,0.541,3.742955026
1559529887846,121.4,0.05699,0.541,3.742955026
1559529887892,121.4,0.05699,0.541,3.742955026
1559529887938,121.4,0.05699,0.541,3.742955026
1559529888006,121.4,0.05661,0.541,3.717997614
1559529888068,121.4,0.05661,0.541,3.717997614
1559529888115,121.4,0.05661,0.541,3.717997614
1559529888161,121.4,0.05661,0.541,3.717997614
1559529888207,121.4,0.057,0.538,3.7228524
1559529888253,121.4,0.057,0.538,3.7228524
1559529888298,121.4,0.057,0.538,3.7228524
1559529888344,121.4,0.057,0.538,3.7228524
1559529888400,121.4,0.05786,0.538,3.779021752
1559529888445,121.4,0.05786,0.538,3.779021752
1559529888491,121.4,0.05786,0.538,3.779021752
1559529888536,121.4,0.05786,0.538,3.779021752
1559529888600,121.4,0.05666,0.541,3.721281484
1559529888646,121.4,0.05666,0.541,3.721281484
1559529888692,121.4,0.05666,0.541,3.721281484
1559529888738,121.4,0.05666,0.541,3.721281484
1559529888800,121.4,0.0558,0.539,3.65125068
1559529888846,121.4,0.0558,0.539,3.65125068
1559529888892,121.4,0.0558,0.539,3.65125068
1559529888939,121.4,0.0558,0.539,3.65125068
1559529889000,121.4,0.05652,0.542,3.718948176
1559529889046,121.4,0.05652,0.542,3.718948176
1559529889092,121.4,0.05652,0.542,3.718948176
1559529889138,121.4,0.05652,0.542,3.718948176
1559529889200,121.4,0.05676,0.539,3.714067896
1559529889247,121.4,0.05676,0.539,3.714067896
1559529889293,121.4,0.05676,0.539,3.714067896
1559529889339,121.4,0.05676,0.539,3.714067896
1559529889399,121.3,0.05651,0.541,3.708372683
1559529889445,121.3,0.05651,0.541,3.708372683
1559529889491,121.3,0.05651,0.541,3.708372683
1559529889537,121.3,0.05651,0.541,3.708372683
1559529889600,121.4,0.05663,0.541,3.719311162
1559529889645,121.4,0.05663,0.541,3.719311162
1559529889691,121.4,0.05663,0.541,3.719311162
1559529889736,121.4,0.05663,0.541,3.719311162
1559529889800,121.4,0.05429,0.54,3.55903524
1559529889846,121.4,0.05429,0.54,3.55903524
1559529889893,121.4,0.05429,0.54,3.55903524
1559529889938,121.4,0.05429,0.54,3.55903524
1559529889999,121.4,0.05265,0.54,3.4515234
1559529890046,121.4,0.05265,0.54,3.4515234
1559529890091,121.4,0.05265,0.54,3.4515234
1559529890137,121.4,0.05265,0.54,3.4515234
1559529890200,121.4,0.05256,0.54,3.44562336
1559529890246,121.4,0.05256,0.54,3.44562336
1559529890292,121.4,0.05256,0.54,3.44562336
1559529890338,121.4,0.05256,0.54,3.44562336
1559529890400,121.3,0.05294,0.54,3.46767588
1559529890447,121.3,0.05294,0.54,3.46767588
1559529890500,121.3,0.05294,0.54,3.46767588
1559529890547,121.3,0.05294,0.54,3.46767588
1559529890600,121.4,0.05281,0.539,3.455601226
1559529890646,121.4,0.05281,0.539,3.455601226
1559529890692,121.4,0.05281,0.539,3.455601226
1559529890738,121.4,0.05281,0.539,3.455601226
1559529890800,121.4,0.05275,0.538,3.4452713
1559529890845,121.4,0.05275,0.538,3.4452713
1559529890891,121.4,0.05275,0.538,3.4452713
1559529890937,121.4,0.05275,0.538,3.4452713
1559529890999,121.4,0.05284,0.538,3.451149488
1559529891045,121.4,0.05284,0.538,3.451149488
1559529891100,121.4,0.05284,0.538,3.451149488
1559529891152,121.4,0.05284,0.538,3.451149488
1559529891200,121.3,0.05323,0.537,3.467301063
1559529891246,121.3,0.05323,0.537,3.467301063
1559529891293,121.3,0.05323,0.537,3.467301063
1559529891339,121.3,0.05323,0.537,3.467301063
1559529891400,121.3,0.05597,0.545,3.700092745
1559529891447,121.3,0.05597,0.545,3.700092745
1559529891493,121.3,0.05597,0.545,3.700092745
1559529891539,121.3,0.05597,0.545,3.700092745
1559529891600,121.4,0.05608,0.544,3.703612928
1559529891646,121.4,0.05608,0.544,3.703612928
1559529891692,121.4,0.05608,0.544,3.703612928
1559529891738,121.4,0.05608,0.544,3.703612928
1559529891799,121.4,0.05606,0.545,3.70909778
1559529891845,121.4,0.05606,0.545,3.70909778
1559529891890,121.4,0.05606,0.545,3.70909778
1559529891936,121.4,0.05606,0.545,3.70909778
1559529891999,121.4,0.05614,0.544,3.707575424
1559529892044,121.4,0.05614,0.544,3.707575424
1559529892090,121.4,0.05614,0.544,3.707575424
1559529892136,121.4,0.05614,0.544,3.707575424
1559529892200,121.3,0.05563,0.542,3.657372098
1559529892245,121.3,0.05563,0.542,3.657372098
1559529892290,121.3,0.05563,0.542,3.657372098
1559529892343,121.3,0.05563,0.542,3.657372098
1559529892399,121.3,0.05302,0.537,3.453622062
1559529892445,121.3,0.05302,0.537,3.453622062
1559529892491,121.3,0.05302,0.537,3.453622062
1559529892536,121.3,0.05302,0.537,3.453622062
1559529892600,121.4,0.05304,0.535,3.44489496
1559529892646,121.4,0.05304,0.535,3.44489496
1559529892692,121.4,0.05304,0.535,3.44489496
1559529892738,121.4,0.05304,0.535,3.44489496
1559529892800,121.4,0.05308,0.535,3.44749292
1559529892846,121.4,0.05308,0.535,3.44749292
1559529892892,121.4,0.05308,0.535,3.44749292
1559529892939,121.4,0.05308,0.535,3.44749292
1559529893001,121.4,0.05301,0.536,3.449381904
1559529893047,121.4,0.05301,0.536,3.449381904
1559529893093,121.4,0.05301,0.536,3.449381904
1559529893139,121.4,0.05301,0.536,3.449381904
1559529893199,121.4,0.0531,0.538,3.46813092
1559529893245,121.4,0.0531,0.538,3.46813092
1559529893291,121.4,0.0531,0.538,3.46813092
1559529893336,121.4,0.0531,0.538,3.46813092
1559529893399,121.4,0.05307,0.537,3.459728826
1559529893444,121.4,0.05307,0.537,3.459728826
1559529893490,121.4,0.05307,0.537,3.459728826
1559529893541,121.4,0.05307,0.537,3.459728826
1559529893600,121.4,0.05288,0.538,3.453762016
1559529893646,121.4,0.05288,0.538,3.453762016
1559529893692,121.4,0.05288,0.538,3.453762016
1559529893737,121.4,0.05288,0.538,3.453762016
1559529893800,121.4,0.05289,0.537,3.447994302
1559529893846,121.4,0.05289,0.537,3.447994302
1559529893892,121.4,0.05289,0.537,3.447994302
1559529893937,121.4,0.05289,0.537,3.447994302
1559529893999,121.4,0.05283,0.538,3.450496356
1559529894045,121.4,0.05283,0.538,3.450496356
1559529894091,121.4,0.05283,0.538,3.450496356
1559529894139,121.4,0.05283,0.538,3.450496356
1559529894205,121.4,0.05304,0.536,3.451334016
1559529894256,121.4,0.05304,0.536,3.451334016
1559529894301,121.4,0.05304,0.536,3.451334016
1559529894347,121.4,0.05304,0.536,3.451334016
1559529894399,121.4,0.0535,0.531,3.4487919
1559529894445,121.4,0.0535,0.531,3.4487919
1559529894492,121.4,0.0535,0.531,3.4487919
1559529894538,121.4,0.0535,0.531,3.4487919
1559529894600,121.4,0.05281,0.538,3.449190092
1559529894646,121.4,0.05281,0.538,3.449190092
1559529894692,121.4,0.05281,0.538,3.449190092
1559529894738,121.4,0.05281,0.538,3.449190092
1559529894807,121.4,0.05293,0.537,3.450601974
1559529894857,121.4,0.05293,0.537,3.450601974
1559529894903,121.4,0.05293,0.537,3.450601974
1559529894949,121.4,0.05293,0.537,3.450601974
1559529895000,121.4,0.05333,0.534,3.457255908
1559529895046,121.4,0.05333,0.534,3.457255908
1559529895092,121.4,0.05333,0.534,3.457255908
1559529895138,121.4,0.05333,0.534,3.457255908
1559529895199,121.4,0.05348,0.531,3.447502632
1559529895245,121.4,0.05348,0.531,3.447502632
1559529895292,121.4,0.05348,0.531,3.447502632
1559529895338,121.4,0.05348,0.531,3.447502632
1559529895399,121.3,0.05328,0.534,3.451169376
1559529895445,121.3,0.05328,0.534,3.451169376
1559529895491,121.3,0.05328,0.534,3.451169376
1559529895537,121.3,0.05328,0.534,3.451169376
1559529895599,121.4,0.05311,0.535,3.44944139
1559529895644,121.4,0.05311,0.535,3.44944139
1559529895690,121.4,0.05311,0.535,3.44944139
1559529895736,121.4,0.05311,0.535,3.44944139
1559529895799,121.4,0.05281,0.538,3.449190092
1559529895845,121.4,0.05281,0.538,3.449190092
1559529895890,121.4,0.05281,0.538,3.449190092
1559529895936,121.4,0.05281,0.538,3.449190092
1559529895999,121.4,0.05281,0.538,3.449190092
1559529896045,121.4,0.05281,0.538,3.449190092
1559529896091,121.4,0.05281,0.538,3.449190092
1559529896137,121.4,0.05281,0.538,3.449190092
1559529896200,121.4,0.05259,0.54,3.44759004
1559529896246,121.4,0.05259,0.54,3.44759004
1559529896292,121.4,0.05259,0.54,3.44759004
1559529896338,121.4,0.05259,0.54,3.44759004
1559529896399,121.4,0.05282,0.54,3.46266792
1559529896445,121.4,0.05282,0.54,3.46266792
1559529896491,121.4,0.05282,0.54,3.46266792
1559529896537,121.4,0.05282,0.54,3.46266792
1559529896599,121.4,0.05328,0.534,3.454014528
1559529896658,121.4,0.05328,0.534,3.454014528
1559529896705,121.4,0.05328,0.534,3.454014528
1559529896750,121.4,0.05328,0.534,3.454014528
1559529896799,121.4,0.05286,0.537,3.446038548
1559529896845,121.4,0.05286,0.537,3.446038548
1559529896891,121.4,0.05286,0.537,3.446038548
1559529896937,121.4,0.05286,0.537,3.446038548
1559529896999,121.4,0.05332,0.533,3.450134584
1559529897045,121.4,0.05332,0.533,3.450134584
1559529897091,121.4,0.05332,0.533,3.450134584
1559529897137,121.4,0.05332,0.533,3.450134584
1559529897199,121.3,0.05317,0.535,3.450493735
1559529897246,121.3,0.05317,0.535,3.450493735
1559529897292,121.3,0.05317,0.535,3.450493735
1559529897338,121.3,0.05317,0.535,3.450493735
1559529897399,121.3,0.05278,0.538,3.444391132
1559529897444,121.3,0.05278,0.538,3.444391132
1559529897491,121.3,0.05278,0.538,3.444391132
1559529897536,121.3,0.05278,0.538,3.444391132
1559529897599,121.3,0.05303,0.54,3.47357106
1559529897644,121.3,0.05303,0.54,3.47357106
1559529897691,121.3,0.05303,0.54,3.47357106
1559529897736,121.3,0.05303,0.54,3.47357106
1559529897799,121.4,0.05261,0.541,3.455288014
1559529897845,121.4,0.05261,0.541,3.455288014
1559529897901,121.4,0.05261,0.541,3.455288014
1559529897948,121.4,0.05261,0.541,3.455288014
1559529897999,121.4,0.05317,0.536,3.459793168
1559529898045,121.4,0.05317,0.536,3.459793168
1559529898091,121.4,0.05317,0.536,3.459793168
1559529898136,121.4,0.05317,0.536,3.459793168
1559529898199,121.3,0.05313,0.535,3.447897915
1559529898245,121.3,0.05313,0.535,3.447897915
1559529898291,121.3,0.05313,0.535,3.447897915
1559529898336,121.3,0.05313,0.535,3.447897915
1559529898398,121.3,0.05293,0.537,3.447759633
1559529898443,121.3,0.05293,0.537,3.447759633
1559529898489,121.3,0.05293,0.537,3.447759633
1559529898536,121.3,0.05293,0.537,3.447759633
1559529898599,121.4,0.05325,0.534,3.4520697
1559529898645,121.4,0.05325,0.534,3.4520697
1559529898691,121.4,0.05325,0.534,3.4520697
1559529898737,121.4,0.05325,0.534,3.4520697
1559529898798,121.4,0.05311,0.535,3.44944139
1559529898844,121.4,0.05311,0.535,3.44944139
1559529898890,121.4,0.05311,0.535,3.44944139
1559529898937,121.4,0.05311,0.535,3.44944139
1559529898999,121.4,0.05322,0.534,3.450124872
1559529899045,121.4,0.05322,0.534,3.450124872
1559529899095,121.4,0.05322,0.534,3.450124872
1559529899149,121.4,0.05322,0.534,3.450124872
1559529899199,121.4,0.05316,0.535,3.45268884
1559529899245,121.4,0.05316,0.535,3.45268884
1559529899290,121.4,0.05316,0.535,3.45268884
1559529899336,121.4,0.05316,0.535,3.45268884
1559529899399,121.4,0.05289,0.537,3.447994302
1559529899444,121.4,0.05289,0.537,3.447994302
1559529899490,121.4,0.05289,0.537,3.447994302
1559529899536,121.4,0.05289,0.537,3.447994302
1559529899598,121.4,0.05322,0.536,3.463046688
1559529899644,121.4,0.05322,0.536,3.463046688
1559529899690,121.4,0.05322,0.536,3.463046688
1559529899736,121.4,0.05322,0.536,3.463046688
1559529899806,121.4,0.05326,0.533,3.446252212
1559529899852,121.4,0.05326,0.533,3.446252212
1559529899898,121.4,0.05326,0.533,3.446252212
1559529899944,121.4,0.05326,0.533,3.446252212
1559529899999,121.4,0.05374,0.535,3.49035926
1559529900045,121.4,0.05374,0.535,3.49035926
1559529900091,121.4,0.05374,0.535,3.49035926
1559529900138,121.4,0.05374,0.535,3.49035926
1559529900199,121.4,0.05351,0.537,3.488413218
1559529900245,121.4,0.05351,0.537,3.488413218
1559529900291,121.4,0.05351,0.537,3.488413218
1559529900337,121.4,0.05351,0.537,3.488413218
1559529900399,121.4,0.05309,0.539,3.473922914
1559529900445,121.4,0.05309,0.539,3.473922914
1559529900491,121.4,0.05309,0.539,3.473922914
1559529900536,121.4,0.05309,0.539,3.473922914
1559529900599,121.4,0.05321,0.544,3.514073536
1559529900645,121.4,0.05321,0.544,3.514073536
1559529900691,121.4,0.05321,0.544,3.514073536
1559529900737,121.4,0.05321,0.544,3.514073536
1559529900798,121.4,0.05435,0.543,3.58276287
1559529900844,121.4,0.05435,0.543,3.58276287
1559529900890,121.4,0.05435,0.543,3.58276287
1559529900938,121.4,0.05435,0.543,3.58276287
1559529900999,121.4,0.05244,0.54,3.43775664
1559529901045,121.4,0.05244,0.54,3.43775664
1559529901091,121.4,0.05244,0.54,3.43775664
1559529901137,121.4,0.05244,0.54,3.43775664
1559529901199,121.4,0.05269,0.539,3.447749074
1559529901245,121.4,0.05269,0.539,3.447749074
1559529901291,121.4,0.05269,0.539,3.447749074
1559529901338,121.4,0.05269,0.539,3.447749074
1559529901399,121.3,0.05323,0.534,3.447930666
1559529901445,121.3,0.05323,0.534,3.447930666
1559529901491,121.3,0.05323,0.534,3.447930666
1559529901543,121.3,0.05323,0.534,3.447930666
1559529901602,121.4,0.05274,0.539,3.451020804
1559529901649,121.4,0.05274,0.539,3.451020804
1559529901695,121.4,0.05274,0.539,3.451020804
1559529901741,121.4,0.05274,0.539,3.451020804
1559529901798,121.4,0.05287,0.537,3.446690466
1559529901844,121.4,0.05287,0.537,3.446690466
1559529901890,121.4,0.05287,0.537,3.446690466
1559529901935,121.4,0.05287,0.537,3.446690466
1559529901999,121.4,0.05285,0.537,3.44538663
1559529902045,121.4,0.05285,0.537,3.44538663
1559529902091,121.4,0.05285,0.537,3.44538663
1559529902137,121.4,0.05285,0.537,3.44538663
1559529902204,121.4,0.05286,0.538,3.452455752
1559529902250,121.4,0.05286,0.538,3.452455752
1559529902296,121.4,0.05286,0.538,3.452455752
1559529902343,121.4,0.05286,0.538,3.452455752
1559529902399,121.3,0.05632,0.543,3.709567488
1559529902445,121.3,0.05632,0.543,3.709567488
1559529902491,121.3,0.05632,0.543,3.709567488
1559529902537,121.3,0.05632,0.543,3.709567488
1559529902598,121.4,0.06009,0.55,4.0122093
1559529902645,121.4,0.06009,0.55,4.0122093
1559529902691,121.4,0.06009,0.55,4.0122093
1559529902737,121.4,0.06009,0.55,4.0122093
1559529902819,121.4,0.05682,0.544,3.752483712
1559529902866,121.4,0.05682,0.544,3.752483712
1559529902911,121.4,0.05682,0.544,3.752483712
1559529902957,121.4,0.05682,0.544,3.752483712
1559529903003,121.4,0.0556,0.549,3.70566216
1559529903049,121.4,0.0556,0.549,3.70566216
1559529903095,121.4,0.0556,0.549,3.70566216
1559529903141,121.4,0.0556,0.549,3.70566216
1559529903199,121.4,0.05507,0.551,3.683709398
1559529903245,121.4,0.05507,0.551,3.683709398
1559529903291,121.4,0.05507,0.551,3.683709398
1559529903337,121.4,0.05507,0.551,3.683709398
1559529903400,121.4,0.05262,0.543,3.468720924
1559529903446,121.4,0.05262,0.543,3.468720924
1559529903492,121.4,0.05262,0.543,3.468720924
1559529903538,121.4,0.05262,0.543,3.468720924
1559529903598,121.4,0.0521,0.545,3.4470923
1559529903644,121.4,0.0521,0.545,3.4470923
1559529903690,121.4,0.0521,0.545,3.4470923
1559529903736,121.4,0.0521,0.545,3.4470923
1559529903798,121.4,0.05232,0.544,3.455296512
1559529903845,121.4,0.05232,0.544,3.455296512
1559529903891,121.4,0.05232,0.544,3.455296512
1559529903937,121.4,0.05232,0.544,3.455296512
1559529903998,121.4,0.05234,0.544,3.456617344
1559529904044,121.4,0.05234,0.544,3.456617344
1559529904096,121.4,0.05234,0.544,3.456617344
1559529904143,121.4,0.05234,0.544,3.456617344
1559529904198,121.4,0.05264,0.54,3.45086784
1559529904244,121.4,0.05264,0.54,3.45086784
1559529904290,121.4,0.05264,0.54,3.45086784
1559529904336,121.4,0.05264,0.54,3.45086784
1559529904399,121.4,0.05267,0.54,3.45283452
1559529904445,121.4,0.05267,0.54,3.45283452
1559529904491,121.4,0.05267,0.54,3.45283452
1559529904537,121.4,0.05267,0.54,3.45283452
1559529904598,121.4,0.05263,0.54,3.45021228
1559529904644,121.4,0.05263,0.54,3.45021228
1559529904696,121.4,0.05263,0.54,3.45021228
1559529904742,121.4,0.05263,0.54,3.45021228
1559529904798,121.4,0.05354,0.541,3.516367996
1559529904844,121.4,0.05354,0.541,3.516367996
1559529904890,121.4,0.05354,0.541,3.516367996
1559529904937,121.4,0.05354,0.541,3.516367996
1559529904998,121.4,0.05578,0.549,3.717658908
1559529905044,121.4,0.05578,0.549,3.717658908
1559529905090,121.4,0.05578,0.549,3.717658908
1559529905136,121.4,0.05578,0.549,3.717658908
1559529905198,121.3,0.05593,0.546,3.704232714
1559529905251,121.3,0.05593,0.546,3.704232714
1559529905315,121.3,0.05593,0.546,3.704232714
1559529905362,121.3,0.05593,0.546,3.704232714
1559529905409,121.3,0.05556,0.549,3.699945972
1559529905455,121.3,0.05556,0.549,3.699945972
1559529905501,121.3,0.05556,0.549,3.699945972
1559529905547,121.3,0.05556,0.549,3.699945972
1559529905598,121.3,0.05582,0.548,3.710489368
1559529905644,121.3,0.05582,0.548,3.710489368
1559529905690,121.3,0.05582,0.548,3.710489368
1559529905735,121.3,0.05582,0.548,3.710489368
1559529905798,121.4,0.0562,0.546,3.72518328
1559529905843,121.4,0.0562,0.546,3.72518328
1559529905890,121.4,0.0562,0.546,3.72518328
1559529905936,121.4,0.0562,0.546,3.72518328
1559529905998,121.4,0.05566,0.548,3.702903952
1559529906044,121.4,0.05566,0.548,3.702903952
1559529906090,121.4,0.05566,0.548,3.702903952
1559529906137,121.4,0.05566,0.548,3.702903952
1559529906198,121.4,0.05592,0.545,3.69983496
1559529906244,121.4,0.05592,0.545,3.69983496
1559529906290,121.4,0.05592,0.545,3.69983496
1559529906336,121.4,0.05592,0.545,3.69983496
1559529906398,121.3,0.05353,0.542,3.519308438
1559529906444,121.3,0.05353,0.542,3.519308438
1559529906490,121.3,0.05353,0.542,3.519308438
1559529906542,121.3,0.05353,0.542,3.519308438
1559529906598,121.3,0.05221,0.545,3.451524785
1559529906644,121.3,0.05221,0.545,3.451524785
1559529906690,121.3,0.05221,0.545,3.451524785
1559529906736,121.3,0.05221,0.545,3.451524785
1559529906798,121.4,0.05615,0.554,3.77640194
1559529906843,121.4,0.05615,0.554,3.77640194
1559529906889,121.4,0.05615,0.554,3.77640194
1559529906935,121.4,0.05615,0.554,3.77640194
1559529906997,121.4,0.056,0.55,3.73912
1559529907043,121.4,0.056,0.55,3.73912
1559529907093,121.4,0.056,0.55,3.73912
1559529907139,121.4,0.056,0.55,3.73912
1559529907198,121.3,0.05621,0.545,3.715958785
1559529907244,121.3,0.05621,0.545,3.715958785
1559529907290,121.3,0.05621,0.545,3.715958785
1559529907337,121.3,0.05621,0.545,3.715958785
1559529907398,121.3,0.05635,0.544,3.71837872
1559529907445,121.3,0.05635,0.544,3.71837872
1559529907491,121.3,0.05635,0.544,3.71837872
1559529907537,121.3,0.05635,0.544,3.71837872
1559529907598,121.3,0.0565,0.543,3.72142335
1559529907645,121.3,0.0565,0.543,3.72142335
1559529907693,121.3,0.0565,0.543,3.72142335
1559529907757,121.3,0.0565,0.543,3.72142335
1559529907804,121.4,0.05719,0.544,3.776919104
1559529907850,121.4,0.05719,0.544,3.776919104
1559529907896,121.4,0.05719,0.544,3.776919104
1559529907941,121.4,0.05719,0.544,3.776919104
1559529907997,121.4,0.05683,0.545,3.76004329
1559529908043,121.4,0.05683,0.545,3.76004329
1559529908089,121.4,0.05683,0.545,3.76004329
1559529908136,121.4,0.05683,0.545,3.76004329
1559529908198,121.4,0.0568,0.546,3.76495392
1559529908244,121.4,0.0568,0.546,3.76495392
1559529908290,121.4,0.0568,0.546,3.76495392
1559529908336,121.4,0.0568,0.546,3.76495392
1559529908398,121.3,0.057,0.548,3.7889268
1559529908445,121.3,0.057,0.548,3.7889268
1559529908491,121.3,0.057,0.548,3.7889268
1559529908537,121.3,0.057,0.548,3.7889268
1559529908598,121.3,0.0576,0.547,3.82182336
1559529908644,121.3,0.0576,0.547,3.82182336
1559529908690,121.3,0.0576,0.547,3.82182336
1559529908736,121.3,0.0576,0.547,3.82182336
1559529908798,121.4,0.05579,0.547,3.704779582
1559529908844,121.4,0.05579,0.547,3.704779582
1559529908890,121.4,0.05579,0.547,3.704779582
1559529908936,121.4,0.05579,0.547,3.704779582
1559529908998,121.4,0.05579,0.546,3.698006676
1559529909045,121.4,0.05579,0.546,3.698006676
1559529909091,121.4,0.05579,0.546,3.698006676
1559529909137,121.4,0.05579,0.546,3.698006676
1559529909198,121.4,0.05621,0.546,3.725846124
1559529909244,121.4,0.05621,0.546,3.725846124
1559529909290,121.4,0.05621,0.546,3.725846124
1559529909336,121.4,0.05621,0.546,3.725846124
1559529909397,121.3,0.05619,0.544,3.707820768
1559529909443,121.3,0.05619,0.544,3.707820768
1559529909489,121.3,0.05619,0.544,3.707820768
1559529909534,121.3,0.05619,0.544,3.707820768
1559529909598,121.4,0.05484,0.538,3.581775888
1559529909644,121.4,0.05484,0.538,3.581775888
1559529909690,121.4,0.05484,0.538,3.581775888
1559529909737,121.4,0.05484,0.538,3.581775888
1559529909798,121.4,0.05361,0.532,3.462391128
1559529909844,121.4,0.05361,0.532,3.462391128
1559529909890,121.4,0.05361,0.532,3.462391128
1559529909936,121.4,0.05361,0.532,3.462391128
1559529909997,121.4,0.05296,0.541,3.478275104
1559529910043,121.4,0.05296,0.541,3.478275104
1559529910089,121.4,0.05296,0.541,3.478275104
1559529910136,121.4,0.05296,0.541,3.478275104
1559529910198,121.3,0.05242,0.545,3.46540757
1559529910244,121.3,0.05242,0.545,3.46540757
1559529910290,121.3,0.05242,0.545,3.46540757
1559529910336,121.3,0.05242,0.545,3.46540757
1559529910398,121.3,0.05265,0.544,3.47422608
1559529910445,121.3,0.05265,0.544,3.47422608
1559529910491,121.3,0.05265,0.544,3.47422608
1559529910537,121.3,0.05265,0.544,3.47422608
1559529910598,121.3,0.05262,0.544,3.472246464
1559529910644,121.3,0.05262,0.544,3.472246464
1559529910690,121.3,0.05262,0.544,3.472246464
1559529910736,121.3,0.05262,0.544,3.472246464
1559529910798,121.3,0.05368,0.547,3.561727048
1559529910843,121.3,0.05368,0.547,3.561727048
1559529910890,121.3,0.05368,0.547,3.561727048
1559529910936,121.3,0.05368,0.547,3.561727048
1559529910998,121.4,0.05228,0.546,3.465348432
1559529911044,121.4,0.05228,0.546,3.465348432
1559529911090,121.4,0.05228,0.546,3.465348432
1559529911137,121.4,0.05228,0.546,3.465348432
1559529911198,121.4,0.0525,0.542,3.454437
1559529911244,121.4,0.0525,0.542,3.454437
1559529911290,121.4,0.0525,0.542,3.454437
1559529911339,121.4,0.0525,0.542,3.454437
1559529911405,121.3,0.05286,0.538,3.449611884
1559529911450,121.3,0.05286,0.538,3.449611884
1559529911496,121.3,0.05286,0.538,3.449611884
1559529911542,121.3,0.05286,0.538,3.449611884
1559529911597,121.3,0.05248,0.543,3.456642432
1559529911643,121.3,0.05248,0.543,3.456642432
