cache-misses,instructions,power
67921.83,13074877.13,3.34
52329.04,11560346.13,3.34
36541.26,10026874.99,3.31
24576.64,8864748.46,3.31
23864.78,8814421.18,3.31
23020.93,8787167.99,3.31
22290.98,8763593.52,3.31
21728.45,8745426.26,3.31
22066.73,8766839.68,3.31
23286.81,8841041.93,3.31
25200.45,8957425.23,3.31
26060.88,9009546.95,3.31
28547.31,9160017.51,3.31
30326.55,9267690.68,3.31
32079.31,9373762.22,3.31
31406.32,9341406.52,3.31
28103.56,9168624.82,3.31
25152.83,9014259.11,3.31
22837.22,8893119.26,3.31
22708.64,8877472.20,3.31
22992.32,8863437.77,3.31
23259.47,8850221.30,3.31
23456.62,8840467.70,3.31
25154.92,8954977.79,3.31
31355.77,9395690.09,3.31
40275.40,10029634.55,3.31
40894.83,10072315.09,3.31
35166.31,9660588.30,3.31
29445.39,9249407.65,3.31
25419.93,8960085.16,3.31
24568.96,8910876.92,3.31
23411.10,8865782.45,3.31
22354.09,8824615.96,3.31
21578.32,8794402.49,3.31
21464.27,8797331.62,3.31
21452.17,8820790.88,3.31
21440.67,8843085.40,3.31
21432.18,8859553.21,3.31
21463.48,8868672.20,3.31
21691.93,8902112.44,3.31
21778.90,8914842.76,3.31
21846.59,8918772.54,3.31
22006.23,8919730.39,3.31
22167.60,8920698.59,3.30
22282.56,8921388.38,3.30
22309.34,8918370.33,3.30
22340.07,8908095.14,3.30
22368.94,8898445.34,3.31
22390.60,8891201.78,3.31
23420.37,8968513.50,3.31
27618.37,9296126.12,3.31
32011.60,9638973.75,3.32
35195.63,9887455.41,3.32
34700.75,9850487.95,3.32
29423.36,9446290.30,3.32
26516.37,9223643.16,3.30
23594.86,8999883.88,3.30
23152.33,8960403.61,3.30
22968.07,8927797.07,3.30
22809.38,8899716.80,3.30
22681.63,8877111.52,3.30
22929.37,8892940.61,3.30
23940.58,8969764.16,3.30
24960.39,9047241.50,3.30
25695.55,9103093.07,3.30
25784.07,9106663.40,3.30
25204.83,9050387.98,3.30
24628.65,8994408.94,3.30
24195.30,8952307.10,3.30
24090.47,8940904.88,3.30
24339.52,8958280.61,3.30
24477.34,8967895.88,3.30
24613.51,8977396.35,3.30
24461.94,8977031.35,3.30
23663.93,8962284.48,3.30
22929.18,8948706.50,3.31
22327.33,8937584.52,3.31
22292.60,8934054.64,3.31
22827.21,8933030.16,3.31
23362.49,8932004.39,3.31
23757.27,8931247.87,3.31
24952.02,9013267.35,3.31
29061.37,9326178.37,3.31
33236.52,9644100.31,3.30
36321.27,9878991.90,3.30
34321.49,9745358.72,3.30
26391.70,9190984.05,3.31
22778.36,8938374.25,3.31
21694.89,8857082.01,3.31
22441.18,8886988.42,3.31
23210.66,8917823.44,3.30
23777.86,8940552.82,3.30
23727.97,8936484.22,3.30
22607.09,8882680.23,3.30
21442.01,8826755.17,3.30
20584.71,8785603.58,3.30
20332.03,8770837.25,3.30
20471.32,8768570.23,3.30
20584.93,8766721.31,3.30
20685.28,8765088.02,3.30
21207.86,8799206.09,3.30
22497.23,8895185.39,3.30
23322.70,8956632.16,3.31
24150.66,9018264.41,3.31
24096.18,9011279.04,3.31
23387.63,8948450.40,3.31
22884.08,8903798.94,3.31
22381.74,8859255.44,3.31
23620.77,8941179.65,3.31
30693.87,9434532.03,3.31
38086.65,9950181.63,3.32
43654.15,10338517.68,3.32
44456.59,10391331.13,3.32
38117.10,9935397.77,3.32
31492.36,9458948.69,3.30
23939.10,8915326.54,3.30
23733.53,8898280.66,3.30
23495.94,8878579.75,3.30
23319.92,8863984.87,3.30
23038.95,8852986.61,3.30
22117.92,8829787.43,3.30
21200.58,8806681.26,3.31
20495.91,8788931.94,3.31
20276.76,8782287.20,3.31
20784.38,8789674.82,3.31
21343.54,8797812.46,3.30
21747.96,8803698.21,3.30
21998.08,8809764.00,3.30
22309.63,8825563.33,3.30
22848.59,8852895.69,3.30
23103.57,8866161.89,3.30
23753.12,8901272.07,3.30
24531.31,8943335.17,3.31
25068.16,8972353.21,3.31
25114.15,8977891.26,3.31
23951.49,8930619.96,3.31
22707.94,8880059.91,3.31
21775.54,8842150.73,3.31
21543.99,8845491.48,3.31
26296.17,9162158.13,3.31
32033.60,9544477.52,3.30
36381.84,9834226.72,3.30
37846.30,9929879.16,3.30
34266.23,9681224.24,3.30
28679.20,9293174.53,3.30
26272.29,9124816.19,3.30
25673.82,9065376.16,3.30
25124.02,9010769.36,3.30
24571.98,8955940.07,3.30
24023.85,8901499.79,3.30
23910.38,8894089.85,3.30
23793.35,8895147.42,3.30
23711.53,8895886.75,3.29
23629.65,8896626.65,3.29
23472.54,8889626.58,3.29
22894.52,8852697.39,3.29
22304.51,8815002.26,3.30
21838.26,8785214.13,3.30
21550.05,8768491.35,3.30
21434.48,8785690.21,3.30
21392.49,8791939.70,3.30
21350.84,8798137.33,3.30
21361.79,8798038.57,3.30
21420.10,8794675.48,3.30
21459.25,8792417.26,3.30
22141.29,8835816.97,3.30
27197.74,9183583.64,3.30
33132.13,9591732.77,3.31
37512.91,9893029.28,3.31
39443.56,10021851.89,3.31
35313.81,9713454.89,3.31
30636.39,9364158.77,3.30
27190.16,9106805.28,3.30
24867.50,8933336.59,3.30
23951.68,8864682.98,3.30
23565.53,8835735.26,3.30
23205.54,8811325.05,3.30
22630.07,8793988.53,3.30
22111.53,8778367.09,3.30
21592.19,8762721.37,3.31
21072.38,8747061.69,3.31
32073.69,9465029.22,3.31
70083.53,11934744.45,3.31
96653.66,13661156.74,3.58
123145.27,15382466.77,3.58
139083.43,16452140.71,3.58
141260.75,16791271.01,3.58
143369.12,17119661.31,3.66
145177.56,17401335.15,3.66
156911.02,17793996.07,3.66
183190.44,17986466.15,3.62
199649.47,18107011.79,3.62
206602.21,17974327.86,3.62
176169.79,16424162.37,3.62
142140.84,14690796.84,3.57
116054.44,13362008.93,3.57
95405.74,12316755.02,3.57
84966.19,11848743.86,3.57
72301.77,11280990.94,3.56
62929.07,10860807.12,3.56
57797.16,10625782.75,3.56
78779.87,11517405.70,3.56
104312.16,12602354.87,3.64
124352.38,13453927.85,3.64
144845.23,14336492.12,3.64
160785.59,15050965.74,3.64
171930.84,15550514.63,3.61
182791.63,16037313.43,3.61
176357.95,15831080.68,3.61
144005.12,14675378.05,3.61
120535.87,13837013.28,3.58
97113.87,13000336.12,3.58
80944.89,12341788.12,3.58
64231.94,11295246.05,3.58
48694.73,10322327.28,3.55
35043.29,9467492.68,3.55
24345.31,8796772.29,3.55
23551.68,8738730.21,3.55
22599.71,8669108.16,3.55
21283.14,8574640.42,3.55
21000.33,8591075.67,3.55
20623.82,8612956.27,3.55
20355.45,8628551.96,3.55
20535.96,8671179.64,3.55
24913.94,9014632.71,3.55
30217.64,9430708.14,3.42
35216.95,9822904.70,3.42
37240.23,9962666.68,3.42
35834.79,9747381.60,3.42
34532.39,9547878.47,3.31
33269.43,9354417.87,3.31
32149.21,9216676.49,3.31
29697.95,9107345.98,3.31
24020.62,8854126.62,3.29
22912.72,8808471.01,3.29
22321.85,8799845.17,3.29
21857.72,8793069.42,3.30
21393.22,8786288.41,3.30
21249.77,8791013.53,3.30
23192.22,8884695.06,3.30
25758.94,9008484.74,3.31
27475.14,9091255.10,3.31
28515.39,9142984.33,3.31
26874.52,9073665.75,3.31
25711.09,9024516.82,3.30
24561.36,8975946.32,3.30
23837.99,8945618.43,3.30
24456.54,8973579.25,3.30
25260.58,9009925.19,3.30
25746.59,9031894.95,3.30
25942.42,9038870.25,3.30
25807.56,9023920.24,3.30
25701.15,9012124.58,3.31
25595.84,9000449.52,3.31
25849.93,9021646.90,3.31
28154.98,9227878.57,3.31
30250.38,9415352.56,3.30
32234.11,9592836.10,3.30
34219.17,9770438.38,3.30
33414.75,9722385.36,3.30
27963.02,9339504.87,3.30
24813.64,9118320.70,3.30
21588.84,8891840.18,3.30
22076.95,8927961.91,3.30
24492.60,9106340.78,3.30
25530.55,9182986.38,3.30
25788.62,9203808.08,3.30
24439.52,9113125.81,3.30
23388.49,9042479.46,3.30
22314.35,8970279.23,3.30
21451.70,8911752.76,3.30
21736.00,8923762.96,3.30
22045.31,8936829.47,3.30
22314.88,8948217.17,3.30
22574.34,8959177.71,3.30
22850.86,8971645.50,3.30
23777.55,9015720.31,3.30
24365.85,9043700.42,3.30
24954.05,9070960.06,3.30
25380.60,9047928.09,3.30
25946.88,9017350.62,3.31
26373.31,8994325.20,3.31
26802.54,8971147.70,3.31
27226.89,8948234.60,3.31
33247.57,9363014.06,3.37
50960.73,10642023.45,3.37
62819.27,11498290.17,3.37
61848.70,11433039.08,3.37
56396.12,11057676.67,3.36
53419.36,10852752.24,3.36
50439.18,10647592.75,3.36
47466.01,10442916.38,3.36
43788.16,10191158.95,3.35
36417.17,9688608.64,3.35
31176.03,9331270.85,3.35
25906.96,8972027.95,3.35
32233.43,9403555.71,3.39
48572.38,10518021.99,3.39
58418.57,11189622.11,3.39
77520.93,13331724.90,3.39
149425.02,21571696.90,3.52
189275.11,26138386.37,3.52
229317.21,30727078.80,3.52
234014.00,31265316.00,3.52
