cache-misses,instructions,power
26282.75,140645351.36,3.84
33475.02,133121633.42,3.84
40667.30,125597915.47,3.84
39738.37,118012108.89,3.68
26972.50,103887729.30,3.68
18369.28,94368980.13,3.68
9766.06,84850230.97,3.68
6277.84,80479010.00,3.62
6395.07,78979922.12,3.62
6477.21,77929515.16,3.62
6557.61,76901457.28,3.62
6422.60,78684572.90,3.66
5884.38,85748296.63,3.66
5514.56,90601885.45,3.66
5136.70,95560987.08,3.66
5536.17,101720862.30,3.65
7318.12,114933758.13,3.65
8544.91,124030151.66,3.65
9771.69,133126545.19,3.65
10038.01,137516662.31,3.84
9118.60,138491739.76,3.84
8484.17,139164570.89,3.84
7835.96,139852028.79,3.84
9068.98,140275142.49,3.83
13955.50,140701275.24,3.83
17334.03,140995903.51,3.83
20712.57,141290531.78,3.83
20695.01,141300495.94,3.83
15465.21,140882526.47,3.83
11813.41,140590671.06,3.83
8161.60,140298815.65,3.83
10770.27,140555193.93,3.82
25202.17,141865569.68,3.82
35230.81,142776141.51,3.82
45259.45,143686713.33,3.82
46188.46,143748935.62,3.85
33307.77,142505229.09,3.85
24269.63,141632542.94,3.85
15231.49,140759856.78,3.85
10243.98,140298356.08,3.84
8839.17,140229215.82,3.84
7858.38,140180944.49,3.84
6877.60,140132673.16,3.84
7274.07,140121950.51,3.83
10243.23,140165608.64,3.83
12336.33,140196385.25,3.83
14429.44,140227161.86,3.83
14647.72,140230220.86,3.82
11661.83,140185795.92,3.82
9584.39,140154887.06,3.82
7506.94,140123978.19,3.82
7861.47,140221978.48,3.82
12563.44,140603923.69,3.82
15939.78,140878186.79,3.82
19244.28,141146614.51,3.82
19697.50,141179268.57,3.84
15788.41,140847650.61,3.84
13034.80,140614056.08,3.84
10221.34,140375383.41,3.84
8631.35,140255142.78,3.83
7856.05,140239237.15,3.83
7308.39,140228001.74,3.83
6760.73,140216766.33,3.83
6373.72,140198120.37,3.83
6023.53,140153548.44,3.83
5773.62,140121740.14,3.83
5523.70,140089931.85,3.83
6052.87,140184389.27,3.84
8429.96,140583565.09,3.84
10103.80,140864646.17,3.84
11777.64,141145727.26,3.84
12369.89,136144209.09,3.77
10375.13,115783479.38,3.77
8822.40,99934628.40,3.77
7302.71,84422987.01,3.77
6267.96,73769035.59,3.64
6304.02,73765990.63,3.64
6331.13,73763702.08,3.64
6358.23,73761413.53,3.64
6374.98,73758605.31,3.64
6366.98,73753767.59,3.64
6361.01,73750153.57,3.64
6355.04,73746539.55,3.64
7364.59,73827495.93,3.65
11497.11,74167528.64,3.65
14616.05,74424161.41,3.65
17734.99,74680794.18,3.65
18892.59,74780103.46,3.64
14622.27,74445409.57,3.64
11321.13,74186676.26,3.64
8090.22,73933447.90,3.64
5917.54,73758668.85,3.64
6160.29,73759070.52,3.64
6344.51,73759375.33,3.64
6528.73,73759680.14,3.64
6550.54,84924085.89,3.64
6089.33,131540416.80,3.64
5738.57,166992560.82,3.64
5387.81,202444704.84,3.64
5727.34,223145291.01,3.85
8221.77,202322448.11,3.85
10164.18,186107669.92,3.85
12065.26,170237887.00,3.85
13068.71,158726956.60,3.84
11624.25,157519076.40,3.84
10521.07,156596584.60,3.84
9417.89,155674092.80,3.84
8695.40,155006268.88,3.83
9056.36,155048140.50,3.83
9334.98,155080460.86,3.83
9619.66,155113483.84,3.83
10724.40,155227410.02,3.83
14505.37,155606541.49,3.83
17381.94,155894985.94,3.83
20258.52,156183430.40,3.83
21479.20,156337942.52,3.84
17725.00,156100565.97,3.84
14900.37,155921965.79,3.84
11950.21,155735427.82,3.84
9800.02,155592501.72,3.83
9935.78,155570580.72,3.83
10040.52,155553668.99,3.83
10147.53,155536389.63,3.83
10136.04,155523164.19,3.84
9743.65,155520006.94,3.84
9440.22,155517565.50,3.84
9136.79,155515124.06,3.84
8808.04,155505033.22,3.84
8374.35,155467893.74,3.84
8051.00,155440202.75,3.84
7720.46,155411896.41,3.84
7483.49,155038751.54,3.83
7567.70,153439078.65,3.83
7632.01,152217236.01,3.83
7696.33,150995393.38,3.83
7646.46,149813224.11,3.80
7201.75,148650951.03,3.80
6855.59,147746227.84,3.80
6509.43,146841504.65,3.80
8651.95,145092081.00,3.80
19312.13,140499219.21,3.80
27558.36,136946388.44,3.80
35804.60,133393557.66,3.80
41146.82,127563326.05,3.75
36565.79,113343127.86,3.75
32982.95,102221446.63,3.75
29400.11,91099765.40,3.75
25209.43,82135866.24,3.62
19229.60,81805621.55,3.62
14576.35,81548638.62,3.62
9923.09,81291655.69,3.62
8489.75,81117383.55,3.62
18613.34,81243079.78,3.62
26515.19,81341190.46,3.62
34417.04,81439301.13,3.62
38596.47,81104904.57,3.70
28735.02,79149738.55,3.70
20782.91,77573123.97,3.70
12999.99,76030054.37,3.70
8930.07,77474934.55,3.66
19103.91,90117564.92,3.66
27478.02,100523744.93,3.66
35673.96,110708516.84,3.66
42311.72,120513477.22,3.67
41583.00,127155412.06,3.67
41004.57,132427611.67,3.67
40426.13,137699811.29,3.67
38207.46,142012508.71,3.86
29682.28,141521327.85,3.86
22891.64,141130083.28,3.86
16101.00,140738838.70,3.86
10949.50,140460545.76,3.82
13885.75,140721928.22,3.82
16283.51,140935375.35,3.82
18579.25,141139739.63,3.82
19903.64,141258682.75,3.83
16362.76,140948949.31,3.83
13499.25,140698467.11,3.83
10573.48,140442539.64,3.83
8008.31,140223286.83,3.83
7499.09,140204957.67,3.83
7089.55,140190216.68,3.83
6671.12,140175155.23,3.83
6385.48,140161733.72,3.82
6697.49,140156764.67,3.82
6949.02,140152758.89,3.82
7200.54,140148753.11,3.82
7427.48,140146196.39,3.83
7467.11,140151169.16,3.83
7498.58,140155117.71,3.83
7530.05,140159066.25,3.83
7639.63,140171288.15,3.83
8074.17,140217775.25,3.83
8426.07,140255422.22,3.83
8785.62,140293887.59,3.83
8863.18,140312663.14,3.82
7663.90,140240008.17,3.82
6690.45,140181034.06,3.82
5716.99,140122059.95,3.82
4971.10,140074993.63,3.83
5626.78,140104462.72,3.83
6150.98,140128022.02,3.83
6675.17,140151581.32,3.83
7971.17,140233362.18,3.83
12512.43,140564969.98,3.83
16296.02,140841251.94,3.83
19999.11,141111655.57,3.83
22404.45,141290133.39,3.83
17700.24,140962211.15,3.83
13852.58,140693997.53,3.83
10004.93,140425783.91,3.83
6569.32,140181747.24,3.83
6951.13,140182576.68,3.83
7258.92,140183245.33,3.83
7566.72,140183913.99,3.83
7708.22,140179647.27,3.82
6954.69,140152247.27,3.82
6334.95,140129711.99,3.82
5715.21,140107176.71,3.82
5143.35,140085317.98,3.82
5139.48,140078848.91,3.82
5136.27,140073467.87,3.82
5133.05,140068086.82,3.82
5384.55,140075268.41,3.83
6849.20,140145968.14,3.83
8059.29,140204380.45,3.83
9269.39,140262792.77,3.83
10155.15,140305940.39,3.83
8677.75,140237003.12,3.83
7443.20,140179397.47,3.83
6208.65,140121791.82,3.83
6148.02,140156121.56,3.82
12772.00,140683989.71,3.82
18270.95,141122204.31,3.82
23769.91,141560418.91,3.82
28078.58,141901324.39,3.85
22526.27,141443518.50,3.85
17862.40,141058966.22,3.85
13097.13,140666054.11,3.85
8480.11,140289871.58,3.82
7459.70,140233126.47,3.82
6607.18,140185717.78,3.82
5736.13,140137278.47,3.82
7119.29,139324199.57,3.83
20570.11,134589101.32,3.83
32572.48,130363900.75,3.83
43840.01,126397385.93,3.83
51953.67,120679115.97,3.76
39127.69,107290724.60,3.76
28352.05,96042569.26,3.76
17576.40,84794413.92,3.76
6967.74,73814739.55,3.64
6366.84,73787807.35,3.64
5860.18,73765099.58,3.64
5353.53,73742391.82,3.64
4864.42,73720657.59,3.64
4921.76,73724503.77,3.64
4970.68,73727785.35,3.64
5020.67,73731138.28,3.64
5181.57,73737867.28,3.63
5919.56,73760729.71,3.63
6544.99,73780104.85,3.63
7170.42,73799479.99,3.63
8294.52,73863619.15,3.65
11822.13,74178690.75,3.65
14847.21,74448879.20,3.65
17872.30,74719067.65,3.65
20384.77,74948628.84,3.64
16452.33,74632292.62,3.64
13101.13,74362712.57,3.64
9749.93,74093132.51,3.64
6568.21,73909680.31,3.65
8031.93,74557422.26,3.65
9322.90,75128719.16,3.65
10558.93,75675705.55,3.65
11936.96,76279782.19,3.64
10730.06,75675677.76,3.64
9622.21,75121148.14,3.64
8490.27,74554563.53,3.64
7183.37,73911244.75,3.63
6859.62,73871784.26,3.63
6564.49,73835813.01,3.63
6269.36,73799841.77,3.63
6683.53,77667897.90,3.64
16553.41,128675648.57,3.64
25666.75,175773614.34,3.64
34780.10,222871580.11,3.64
45624.53,276536866.84,3.93
45726.88,253930865.69,3.93
45820.75,233198734.18,3.93
45916.67,212015904.17,3.93
45630.03,187976854.68,3.86
39993.27,180013023.16,3.86
34749.48,172604400.96,3.86
29505.70,165195778.75,3.86
22934.38,156230444.87,3.84
19728.46,155949566.54,3.84
16763.15,155689769.33,3.84
13797.85,155429972.13,3.84
10216.68,155121101.50,3.83
9565.46,155142931.30,3.83
8954.56,155163409.60,3.83
8343.66,155183887.91,3.83
7585.45,155213688.06,3.83
7389.92,155294430.88,3.83
7201.94,155372054.20,3.83
7017.96,155448025.96,3.83
6866.25,155541767.68,3.84
8111.08,155578706.05,3.84
9285.66,155613559.72,3.84
10460.23,155648413.40,3.84
11826.79,155687507.80,3.84
10513.31,155625549.16,3.84
9283.04,155567515.72,3.84
8052.77,155509482.28,3.84
6589.16,155441048.42,3.83
7315.72,155487512.34,3.83
7991.43,155530724.44,3.83
8667.15,155573936.55,3.83
9477.09,155572441.11,3.84
9104.34,154439338.97,3.84
8749.51,153360673.73,3.84
8394.67,152282008.49,3.84
8137.77,150882778.31,3.81
11551.29,150019150.29,3.81
14777.04,149203028.95,3.81
17932.66,148404649.38,3.81
21831.66,147364036.95,3.79
18621.26,147131056.74,3.79
15577.20,146910147.59,3.79
12400.79,146679633.69,3.79
8740.40,146412075.98,3.80
8811.32,146377154.63,3.80
8878.85,146343908.29,3.80
8949.30,146309216.46,3.80
8990.22,146268385.98,3.79
8085.45,146254984.38,3.79
7221.45,146242186.81,3.79
6357.45,146229389.24,3.79
5277.19,146213115.64,3.79
5532.53,146208398.15,3.79
5779.67,146203832.03,3.79
6026.81,146199265.91,3.79
6439.24,146196616.19,3.80
8830.22,146278548.10,3.80
11126.96,146357250.82,3.80
13373.78,146434242.62,3.80
19321.40,146582286.17,3.79
133063.73,148348176.35,3.79
243830.65,150067872.35,3.79
354597.57,151787568.35,3.79
502668.10,154095003.71,3.99
672243.81,157126469.62,3.99
841774.47,160157129.95,3.99
1007698.09,163123308.15,3.99
1221832.23,166951437.77,3.87
1217318.03,166876720.03,3.87
1212881.60,166803289.51,3.87
1208445.17,166729858.99,3.87
1202487.93,166618882.34,3.90
1195236.93,165534821.44,3.90
1188079.00,164464675.19,3.90
1180765.47,163371264.89,3.90
1171386.89,161970680.47,3.85
1169994.63,161941980.88,3.85
1168614.48,161913530.82,3.85
1167234.32,161885080.76,3.85
1165434.54,161852814.58,3.86
1173920.66,162928571.43,3.86
1182361.25,163998555.70,3.86
1190801.83,165068539.97,3.86
1202062.99,166494213.02,3.91
1195264.42,165483222.96,3.91
1188550.88,164484874.88,3.91
1181837.33,163486526.80,3.91
1172934.58,162162630.44,3.86
1172309.63,162135073.77,3.86
1170535.24,162068037.82,3.86
1169350.23,162023268.11,3.86
1167778.79,161963899.58,3.85
1167800.64,161950386.26,3.85
1168002.31,161913268.09,3.85
1168136.43,161888583.28,3.85
1168317.20,161855312.45,3.86
1169730.88,161982318.41,3.86
1173961.12,162364664.01,3.86
1176841.75,162625027.86,3.86
1180519.17,162957407.24,3.86
1179450.25,162855728.55,3.86
1175937.04,162522698.44,3.86
1173572.58,162298562.77,3.86
1170385.70,161996466.88,3.85
1203156.57,159625321.31,3.85
1304230.74,152356651.48,3.85
1372447.34,147450908.33,3.85
1464391.44,140838819.75,3.96
1471189.15,138226387.31,3.96
1482932.98,130815755.24,3.96
1490878.65,125801844.87,3.96
1501415.31,119152963.73,3.88
1505155.99,119253781.89,3.88
1516300.47,120923664.36,3.88
1523108.88,121943833.26,3.88
1531249.37,123163600.42,3.92
1528542.99,122747822.52,3.92
1518812.66,121257768.00,3.92
1512194.33,120244270.96,3.92
1503417.86,118900285.76,3.88
1503275.30,118799492.78,3.88
1504718.16,118767993.74,3.88
1505731.28,118745876.35,3.88
1507067.74,118716700.21,3.88
1508515.46,118837183.36,3.88
1512858.21,119223266.85,3.88
1515892.05,119492984.65,3.88
1519829.60,119843043.93,3.90
1521416.27,120215435.98,3.90
1525685.96,121330333.89,3.90
1528612.38,122094478.84,3.90
1532493.06,123107801.48,3.92
1529831.50,122749336.50,3.92
1519950.17,121280701.27,3.92
1513206.92,120278471.14,3.92
1504118.19,118927639.23,3.88
1503307.57,118818839.53,3.88
1502848.50,118788792.75,3.88
1502536.64,118768381.17,3.88
1502123.09,118741313.64,3.88
1502978.68,118744557.75,3.88
1505855.66,118762071.18,3.88
1507887.20,118774437.99,3.88
1510523.87,118790488.52,3.88
1510557.13,118801654.19,3.88
1509932.54,118833541.16,3.88
1509499.80,118855632.95,3.88
1508925.96,118884928.58,3.89
1508384.72,118875368.35,3.89
1506786.66,118832944.49,3.89
1505667.89,118803244.29,3.89
1504159.99,118763213.58,3.89
1504362.29,118799502.83,3.89
1505622.94,118938233.26,3.89
1506494.36,119034130.14,3.89
1507668.88,119163382.45,3.90
1511559.91,119640559.12,3.90
1524061.83,121178660.72,3.90
1532790.84,122252584.21,3.90
1544366.27,123676700.13,3.92
1541802.48,123358126.36,3.92
1528407.81,121699671.54,3.92
1519026.67,120538149.35,3.92
1506586.46,118997869.93,3.88
1504934.59,118800466.36,3.88
1504885.29,118818739.12,3.88
1504850.38,118831673.51,3.88
1504802.58,118849388.02,3.89
1504841.47,118829977.39,3.89
1504989.49,118758477.96,3.89
1505095.35,118707345.57,3.89
1505238.02,118638427.99,3.88
1505370.45,118634769.28,3.88
1505766.14,118655847.80,3.88
1506043.36,118670615.02,3.88
1506410.97,118690197.64,3.88
1508853.14,118770329.83,3.88
1517173.93,119039498.47,3.88
1523235.54,119235585.34,3.88
1531231.72,119494253.12,3.92
1531380.54,119697595.83,3.92
1528206.61,120278005.74,3.92
1525906.18,120698678.31,3.92
1522920.53,121244657.60,3.88
1522103.39,121198443.13,3.88
1520748.99,120767742.09,3.88
1519785.18,120461253.92,3.88
1518507.10,120054823.95,3.91
1517423.82,119909745.88,3.91
1514318.65,119633047.04,3.91
1512084.66,119433978.33,3.91
1509025.07,119161340.75,3.89
1508074.63,119098211.62,3.89
1506357.66,119021180.53,3.89
1505128.05,118966014.81,3.89
1503497.48,118892860.26,3.88
1504916.43,118798603.00,3.88
1511110.62,118504616.27,3.88
1515691.84,118287183.32,3.88
1521637.69,118004983.11,3.90
1523401.92,118391210.22,3.90
1525834.91,119990180.54,3.90
1527600.96,121150843.63,3.90
1529981.30,122715215.63,3.92
1528345.19,122659427.35,3.92
1520678.47,121371632.70,3.92
1515095.56,120433859.69,3.92
1507570.77,119169904.77,3.88
1505816.33,118907595.82,3.88
1504734.22,118845989.67,3.88
1503943.78,118800988.71,3.88
1502878.40,118740335.24,3.89
1502693.54,118734903.94,3.89
1502798.05,118760177.88,3.89
1502873.38,118778394.86,3.89
1502973.27,118802552.15,3.90
1504531.21,118868385.53,3.90
1510310.01,119097027.25,3.90
1514551.60,119264848.44,3.90
1520268.53,119491042.21,3.88
1523302.84,119774115.95,3.88
1530254.28,120666764.66,3.88
1535370.88,121323797.42,3.88
1542378.39,122223646.64,3.92
1540522.43,122108584.97,3.92
1528414.50,121014773.40,3.92
1519544.14,120213438.87,3.92
1507781.27,119150799.61,3.88
1505192.96,118895274.33,3.88
1505482.16,118837673.60,3.88
1505696.40,118795002.55,3.88
1505989.82,118736561.76,3.89
1506116.79,118725364.89,3.89
1506366.75,118729122.15,3.89
1506550.93,118731890.51,3.89
1506795.16,118735561.60,3.89
1506794.48,118751827.91,3.89
1506565.33,118812117.07,3.89
1506394.71,118857009.32,3.89
1506161.02,118918492.18,3.89
1509600.02,119183721.29,3.89
1523047.62,120153967.63,3.89
1533005.20,120872408.67,3.89
1546209.82,121825123.97,3.92
1547077.73,121891844.75,3.92
1537526.51,121219034.12,3.92
1530376.56,120715374.74,3.92
1520584.24,120025580.38,3.90
1518208.95,119838399.06,3.90
1517726.62,119726577.69,3.90
1517367.35,119643284.26,3.90
1516890.92,119532829.93,3.91
1515929.81,119471241.38,3.91
1512536.62,119338062.66,3.91
1509980.61,119237742.57,3.91
1506480.00,119100347.66,3.89
1505684.50,119033523.83,3.89
1505890.05,118899498.06,3.89
1506044.10,118799052.46,3.89
1506248.38,118665852.86,3.88
1494357.05,120961209.48,3.88
1445014.55,130591123.75,3.88
1407618.99,137889415.53,3.88
1357216.28,147726243.59,3.91
1331546.15,151281588.93,3.91
1283263.79,154795934.46,3.91
1246867.28,157445140.06,3.91
1198602.35,160958217.06,3.86
1185253.64,161957723.61,3.86
1186831.20,161962245.34,3.86
1188014.41,161965636.72,3.86
1189583.45,161970134.00,3.87
1189933.48,161969070.91,3.87
1189494.25,161959043.87,3.87
1189158.53,161951379.92,3.87
1188706.03,161941050.25,3.87
1189484.84,162025241.34,3.87
1193556.86,162415429.64,3.87
1196651.76,162711988.65,3.87
1200823.15,163111698.63,3.87
1200994.39,163138599.92,3.87
1196416.21,162745245.98,3.87
1192821.15,162436361.10,3.87
1188155.22,162035467.97,3.86
1206791.51,160130955.91,3.86
1296968.72,152122899.14,3.86
1368605.60,145761289.06,3.86
1463105.32,137369377.88,3.92
1496385.70,133730335.66,3.92
1515449.08,129024701.48,3.92
1530186.75,125386830.63,3.92
1549730.18,120562697.55,3.89
1556575.67,118962022.54,3.89
1557978.01,119012839.23,3.89
1559065.70,119052253.37,3.89
1560531.70,119105376.78,3.89
1560626.10,119103654.33,3.89
1558952.24,119019850.07,3.89
1557593.67,118951831.37,3.89
1555923.77,118868225.05,3.88
1555701.43,118828606.09,3.88
1557405.07,118784284.83,3.88
1558734.29,118749704.48,3.88
1560525.85,118703096.18,3.87
1564392.78,118993729.03,3.87
1579444.88,120398750.33,3.87
1591219.22,121497811.60,3.87
1606833.01,122955262.41,3.93
1609144.11,123201193.62,3.93
1593604.18,121895241.52,3.93
1581042.88,120839608.51,3.93
1564472.65,119447071.35,3.88
1558843.31,118972401.87,3.88
1558896.40,118969405.50,3.88
1558939.09,118966995.99,3.88
1558993.59,118963920.01,3.89
1558640.22,118953808.09,3.89
1556864.48,118911242.29,3.89
1555462.54,118877636.40,3.89
1553572.95,118832341.51,3.88
1553252.89,118823285.70,3.88
1554903.31,118856207.73,3.88
1556209.85,118882270.06,3.88
1557942.43,118916830.97,3.88
1561008.97,119135751.33,3.88
1573308.24,120185838.60,3.88
1582986.16,121012119.91,3.88
1596030.32,122125803.42,3.92
1598471.23,122311814.13,3.92
1587283.27,121246780.30,3.92
1578376.08,120398863.33,3.92
1566564.37,119274451.71,3.88
1561597.41,118835134.70,3.88
1559835.47,118833920.78,3.88
1558428.12,118832951.16,3.88
1556531.26,118831644.28,3.89
1556682.26,118894014.50,3.89
1560991.16,119209589.17,3.89
1564441.80,119462306.32,3.89
1569017.64,119797431.25,3.89
1569964.15,119871737.79,3.89
1565424.50,119564642.34,3.89
1561776.70,119317878.10,3.89
1556860.10,118985282.82,3.88
1557597.72,119064840.62,3.88
1571415.70,120155320.21,3.88
1582363.96,121019328.39,3.88
1596882.30,122165078.36,3.93
1602727.58,122643769.05,3.93
1603161.17,122770452.43,3.93
1603505.70,122871113.49,3.93
1603962.58,123004598.80,3.92
1602338.72,122855240.24,3.92
1592747.96,121777288.38,3.92
1584965.49,120902578.28,3.92
1574645.26,119742636.63,3.89
1569727.21,119223764.97,3.89
1566841.26,119089398.20,3.89
1564418.55,118976599.50,3.89
1561222.64,118827801.20,3.88
1559749.51,118778847.60,3.88
1558855.64,118844575.19,3.88
1558125.26,118898281.18,3.88
1557156.70,118969499.98,3.87
1559686.75,119243171.27,3.87
1575772.51,120563035.42,3.87
1589487.13,121688342.71,3.87
1607578.75,123172790.62,3.94
1612188.85,123554097.69,3.94
1595276.27,122183491.80,3.94
1581370.84,121056587.22,3.94
1562931.04,119562213.75,3.88
1554999.11,118887941.64,3.88
1557269.14,118884003.90,3.88
1559200.16,118880654.24,3.88
1561747.46,118876235.54,3.89
1562381.96,118866253.20,3.89
1559667.11,118819444.15,3.89
1557420.29,118780704.90,3.89
1554440.81,118729333.29,3.88
1553185.75,118712263.54,3.88
1553936.03,118753830.60,3.88
1554553.15,118788019.87,3.88
1555371.49,118833357.81,3.88
1553638.71,118772240.10,3.88
1540448.70,118259099.27,3.88
1528891.43,117809478.13,3.88
1514444.84,117247451.70,3.91
1454194.94,120034157.23,3.91
1115860.60,139428680.95,3.91
830844.33,155766824.44,3.91
440495.95,178142977.48,4.00
258299.27,185694150.29,4.00
216751.94,170124668.85,4.00
181900.35,157064351.12,4.00
135684.10,139745234.14,4.30
110303.44,132922903.42,4.30
91708.64,143942555.19,4.30
75893.40,153314981.53,4.30
54233.41,166151130.64,4.00
43402.92,172050575.33,4.00
38208.78,171704227.19,4.00
33895.49,171416614.18,4.00
28175.68,171035214.32,3.99
25471.35,170845057.86,3.99
25929.28,170810681.40,3.99
26317.85,170781511.07,3.99
26833.14,170742828.67,3.99
28170.81,170854689.46,3.99
35799.99,171785962.84,3.99
42352.36,172585792.76,3.99
51183.81,173663824.40,4.02
55231.94,174238849.34,4.02
52348.75,174471265.74,4.02
49810.62,174675867.01,4.02
46462.44,174945766.56,4.03
44942.01,174992087.74,4.03
45862.64,174386192.98,4.03
46651.24,173867181.49,4.03
47697.01,173178927.12,4.04
48060.43,172738473.91,4.04
46666.03,172135592.37,4.04
45456.20,171612510.91,4.04
43799.25,170896116.74,4.17
43312.87,170505889.62,4.17
45835.63,170272701.92,4.17
48015.53,170071206.60,4.17
50906.26,169804006.29,4.17
51915.96,169725736.08,4.17
47341.65,170272666.55,4.17
43407.90,170743008.11,4.17
38191.41,171366721.91,4.17
42812.56,174115845.71,4.17
105371.90,194228935.57,4.17
160445.68,211935386.72,4.17
234675.55,235800603.50,4.63
269804.97,248379131.71,4.63
216483.95,242660692.52,4.63
169156.95,237585085.62,4.63
105368.39,230744050.24,4.82
67415.80,229649507.31,4.82
55849.11,258126640.19,4.82
45440.62,283752283.75,4.82
31411.79,318291194.65,4.71
25987.44,338319145.25,4.71
54905.57,337310781.63,4.71
80517.48,336417704.48,4.71
113924.32,335252821.25,4.76
134260.31,334314064.57,4.76
128337.28,331825445.42,4.76
122918.95,329548876.69,4.76
115498.18,326430967.34,4.86
110563.49,324610486.30,4.86
104077.11,324715602.32,4.86
98041.82,324813408.00,4.86
90208.79,324940347.30,5.06
90962.71,324337228.75,5.06
150931.06,317012381.47,5.06
205321.68,310368825.44,5.06
277448.38,301558892.45,5.07
319846.71,297322187.63,5.07
266376.11,317245562.65,5.07
216666.81,335767465.04,5.07
149667.31,360731768.27,5.61
105885.44,380436045.45,5.61
128659.43,444637346.46,5.61
150370.98,505843553.01,5.61
179634.37,588338874.89,6.22
198728.07,643151256.51,6.22
186036.84,626053602.16,6.22
174015.54,609858478.30,6.22
158074.25,588382335.80,6.72
148287.10,570664449.83,6.72
181468.45,497323630.97,6.72
213375.70,426798963.27,6.72
256381.12,331743976.38,5.38
285963.63,266029523.59,5.38
251004.74,329143420.94,5.38
216856.21,390794300.70,5.38
170829.93,473888964.72,5.90
136681.41,535539844.48,5.90
129557.75,542136862.66,5.90
109308.91,560055690.21,5.90
91481.54,575831686.44,6.02
78037.95,587728339.33,6.02
87239.72,575412002.44,6.02
116504.60,536632225.52,6.02
141760.98,503164240.37,6.37
161124.20,477505451.76,6.37
149642.47,425759731.06,6.37
109993.31,266592258.47,6.37
74232.99,123036145.07,3.43
47701.14,16526770.60,3.43
42697.82,11684936.40,3.43
30842.11,10440257.19,3.43
20291.08,9332549.42,3.36
12334.56,8497228.80,3.36
12617.33,8512959.68,3.36
14719.99,8690384.87,3.36
16641.10,8852489.96,3.36
18066.43,8972761.48,3.36
17715.20,8938690.58,3.36
15654.42,8749439.66,3.36
13751.77,8574710.35,3.34
12316.98,8442947.26,3.34
11826.70,8411288.30,3.34
11016.17,8382698.75,3.34
10242.19,8355398.73,3.33
9655.47,8334703.56,3.33
9541.32,8332354.64,3.33
9467.95,8335442.90,3.33
9399.41,8338327.95,3.33
9348.85,8340456.27,3.33
10633.01,8427347.64,3.33
15206.22,8732584.72,3.33
19624.67,9027492.37,3.34
22902.88,9246294.82,3.34
23037.82,9228691.36,3.34
20998.29,8998044.19,3.34
18991.40,8771088.70,3.34
17526.06,8605375.16,3.34
16601.90,8553745.87,3.34
14401.67,8490468.83,3.34
12281.38,8429490.62,3.33
10708.27,8384248.72,3.33
10573.57,8393286.79,3.33
11292.06,8461876.02,3.33
11959.15,8525558.04,3.32
12462.19,8573580.54,3.32
12349.56,8562691.66,3.32
11567.97,8487596.40,3.32
10823.84,8416100.54,3.32
10250.50,8361013.56,3.32
10150.20,8351769.94,3.32
10232.90,8361115.50,3.32
10311.79,8370031.60,3.32
10371.29,8376755.21,3.32
10613.70,8387535.97,3.32
11446.45,8420881.47,3.32
12261.94,8453535.97,3.32
12866.98,8477763.51,3.32
12742.17,8470319.57,3.32
11720.58,8420416.49,3.32
10718.12,8371447.74,3.32
9958.18,8334326.27,3.32
11221.84,8409046.88,3.32
16435.22,8710758.70,3.32
21521.32,9005103.63,3.32
25294.87,9223488.58,3.32
25409.64,9224457.18,3.32
22482.92,9034413.09,3.32
19621.00,8848577.14,3.33
17497.65,8710698.86,3.33
17057.90,8659730.03,3.33
17406.49,8600035.61,3.33
17742.89,8542427.12,3.32
17996.57,8498984.66,3.32
17599.90,8481659.24,3.32
15828.66,8462388.76,3.32
14043.93,8442971.45,3.31
12740.79,8428793.72,3.31
12417.82,8423010.40,3.31
12514.15,8415591.04,3.31
12607.65,8408389.37,3.32
12678.15,8402958.61,3.32
12454.81,8393048.86,3.32
11517.26,8361165.10,3.32
10567.64,8328871.27,3.31
9874.27,8305291.65,3.31
9847.48,8313131.00,3.31
10480.30,8367715.07,3.31
11097.38,8420941.65,3.31
11562.71,8461079.72,3.31
12788.65,8534272.84,3.31
16904.69,8765552.55,3.31
20927.23,8991578.59,3.32
23960.62,9162024.45,3.32
23959.79,9142708.70,3.32
20090.54,8847325.04,3.32
16388.54,8564710.31,3.32
13596.88,8351591.01,3.32
12695.57,8290903.14,3.32
12465.95,8304742.95,3.32
12240.28,8318345.51,3.32
12070.09,8328603.17,3.32
13278.05,8438864.66,3.32
18395.08,8871528.62,3.32
23477.72,9301285.32,3.32
27248.71,9620137.06,3.32
27562.39,9630845.03,3.32
24138.66,9279375.84,3.32
20756.98,8932223.23,3.31
18151.43,8664744.99,3.31
16762.64,8551590.42,3.31
14530.32,8438774.09,3.31
12318.47,8326991.93,3.31
10650.52,8242697.18,3.31
10578.62,8234806.92,3.31
12680.67,8323652.74,3.31
14820.26,8414085.00,3.33
16407.70,8481179.90,3.33
16725.53,8497638.19,3.33
15689.87,8466323.31,3.33
14615.89,8433849.45,3.31
13831.72,8410138.38,3.31
14766.85,8461702.02,3.31
19644.72,8703476.84,3.31
24515.47,8944898.67,3.32
28268.34,9130912.21,3.32
28469.50,9140808.89,3.32
23909.69,8914490.38,3.32
19155.51,8678524.70,3.31
15684.21,8506232.30,3.31
14194.90,8425444.57,3.31
13216.02,8348502.66,3.31
12232.35,8271184.52,3.31
11490.57,8212879.04,3.31
11088.20,8185313.71,3.31
10593.76,8164097.79,3.31
10099.75,8142900.13,3.31
9727.22,8126915.00,3.31
9805.84,8129601.44,3.31
